energy_meta,penalty_meta,exceedance_meta
0.061587561497273666,0.0,0.0
0.2801508431269854,0.0,0.0
0.49901527307775495,0.0,0.0
0.7262496756281221,0.0,0.0
0.9778484183256582,0.0,0.0
1.2337963585659342,0.0,0.0
1.5084000815650167,0.0,0.0
1.7885482357281468,0.0,0.0
2.089027346877418,0.0,0.0
2.3932218835191312,0.0,0.0
2.719117708213909,0.0,0.0
3.043131004962693,0.0,0.0
3.383700853350277,0.0,0.0
3.7156764622318113,0.1835039971007232,0.09578726353245592
4.055734559687088,0.2287880205126545,0.14337088645669915
4.390880474998163,0.25323621950907327,0.17833386616125146
4.614480084330424,0.3072471851385205,0.23030066596143506
4.831962841845448,0.31288980558213203,0.24709742226080955
4.992641272105317,0.337695600097971,0.2823151695736623
5.127978776915017,0.3377769919089122,0.2843324921921493
5.203732597986507,0.3401482991865601,0.2952212645693457
5.2547092691200366,0.3401482991865601,0.2952212645693457
5.280090470796401,0.3401482991865601,0.2952212645693457
5.308066748963633,0.3401482991865601,0.2952212645693457
5.339084924577308,0.3401482991865601,0.2952212645693457
5.372164727322082,0.3401482991865601,0.2952212645693457
5.407326958459405,0.3401482991865601,0.2952212645693457
5.444699004797894,0.3401482991865601,0.2952212645693457
5.48236578979331,0.3401482991865601,0.2952212645693457
5.521269881751427,0.3401482991865601,0.2952212645693457
5.560510261959654,0.3401482991865601,0.2952212645693457
5.599249269513294,0.3401482991865601,0.2952212645693457
5.6370221034298496,0.3401482991865601,0.2952212645693457
5.674305818922786,0.3401482991865601,0.2952212645693457
5.710033875242957,0.3401482991865601,0.2952212645693457
5.744011708323686,0.3401482991865601,0.2952212645693457
5.79176721767794,0.3401482991865601,0.2952212645693457
5.850610849816082,0.3401482991865601,0.2952212645693457
5.897291006076681,0.3401482991865601,0.2952212645693457
5.950990382853673,0.3401482991865601,0.2952212645693457
5.98824753575183,0.3401482991865601,0.2952212645693457
6.034631554279742,0.3401482991865601,0.2952212645693457
6.069858694268908,0.3401482991865601,0.2952212645693457
6.111897248321715,0.3401482991865601,0.2952212645693457
6.143368984302501,0.3401482991865601,0.2952212645693457
6.185155467594635,0.3401482991865601,0.2952212645693457
6.216962067005349,0.3401482991865601,0.2952212645693457
6.256839084726685,0.3401482991865601,0.2952212645693457
6.431350676260034,0.3401482991865601,0.2952212645693457
6.610581468510169,0.3401482991865601,0.2952212645693457
6.810774908575661,0.3401482991865601,0.2952212645693457
7.013736434057546,0.3401482991865601,0.2952212645693457
7.241134403999585,0.3401482991865601,0.2952212645693457
7.477352098872197,0.3401482991865601,0.2952212645693457
7.736413545986226,0.3401482991865601,0.2952212645693457
7.999245155153603,0.3401482991865601,0.2952212645693457
8.284771664210282,0.3401482991865601,0.2952212645693457
8.573387835093842,0.3401482991865601,0.2952212645693457
8.883837633568206,0.3401482991865601,0.2952212645693457
9.196672917894613,0.3401482991865601,0.2952212645693457
9.522169924566066,0.3401482991865601,0.2952212645693457
9.84507904923723,0.39853098305548174,0.3492502770852717
10.170347432698575,0.4033169373250659,0.3647195276643789
10.487982740674607,0.4042062850300657,0.3713879146694943
10.696671092728772,0.41222999369160174,0.391417528571834
10.891708153903704,0.41222999369160174,0.391417528571834
11.033210510727951,0.41255417355031404,0.3954435679327464
11.146054884927194,0.41255417355031404,0.3954435679327464
11.203514546524456,0.41255417355031404,0.3954435679327464
11.231155859217528,0.41255417355031404,0.3954435679327464
11.260321342618456,0.41255417355031404,0.3954435679327464
11.292165251013127,0.41255417355031404,0.3954435679327464
11.326994803518478,0.41255417355031404,0.3954435679327464
11.364432284685062,0.41255417355031404,0.3954435679327464
11.403902103044622,0.41255417355031404,0.3954435679327464
11.44560816194767,0.41255417355031404,0.3954435679327464
11.489119140532685,0.41255417355031404,0.3954435679327464
11.533617622762442,0.41255417355031404,0.3954435679327464
11.57838151187706,0.41255417355031404,0.3954435679327464
11.62317370756535,0.41255417355031404,0.3954435679327464
11.666744203498753,0.41255417355031404,0.3954435679327464
11.709115528681792,0.41255417355031404,0.3954435679327464
11.749806044970855,0.41255417355031404,0.3954435679327464
11.788400752816939,0.41255417355031404,0.3954435679327464
11.817044171522396,0.41255417355031404,0.3954435679327464
11.854098308657623,0.41255417355031404,0.3954435679327464
11.881210955021652,0.41255417355031404,0.3954435679327464
11.912091485802627,0.41255417355031404,0.3954435679327464
11.93821736578637,0.41255417355031404,0.3954435679327464
11.964439484565197,0.41255417355031404,0.3954435679327464
11.989724701249282,0.41255417355031404,0.3954435679327464
12.013699962653533,0.41255417355031404,0.3954435679327464
12.038216818625392,0.41255417355031404,0.3954435679327464
12.061119052439713,0.41255417355031404,0.3954435679327464
12.08478689839522,0.41255417355031404,0.3954435679327464
12.107488626499427,0.41255417355031404,0.3954435679327464
12.237069398011439,0.41255417355031404,0.3954435679327464
12.369641585156483,0.41255417355031404,0.3954435679327464
12.526780401235145,0.41255417355031404,0.3954435679327464
12.687693222163366,0.41255417355031404,0.3954435679327464
12.870978193549666,0.41255417355031404,0.3954435679327464
13.058094246598836,0.41255417355031404,0.3954435679327464
13.268113609306573,0.41255417355031404,0.3954435679327464
13.485033441799576,0.41255417355031404,0.3954435679327464
13.722904407906148,0.41255417355031404,0.3954435679327464
13.960689989029735,0.41255417355031404,0.3954435679327464
14.222183202267761,0.41255417355031404,0.3954435679327464
14.485666595014772,0.41255417355031404,0.3954435679327464
14.765057776000331,0.41255417355031404,0.3954435679327464
15.039457238513915,0.41255417355031404,0.3954435679327464
15.326339092553441,0.41255417355031404,0.3954435679327464
15.605883372178189,0.41255417355031404,0.3954435679327464
15.77186865765423,0.41255417355031404,0.3954435679327464
15.929793723186018,0.41255417355031404,0.3954435679327464
16.032821192804015,0.41255417355031404,0.3954435679327464
16.11135362674063,0.41255417355031404,0.3954435679327464
16.138874437245008,0.41255417355031404,0.3954435679327464
16.16739436751868,0.41255417355031404,0.3954435679327464
16.200322866750945,0.41255417355031404,0.3954435679327464
16.23524522925911,0.41255417355031404,0.3954435679327464
16.27356018732177,0.41255417355031404,0.3954435679327464
16.31435725385086,0.41255417355031404,0.3954435679327464
16.356839747299173,0.41255417355031404,0.3954435679327464
16.39835273074115,0.41255417355031404,0.3954435679327464
16.44147683113531,0.41255417355031404,0.3954435679327464
16.485017583350743,0.41255417355031404,0.3954435679327464
16.527271334164624,0.41255417355031404,0.3954435679327464
16.568896284036157,0.41255417355031404,0.3954435679327464
16.607243451109348,0.41255417355031404,0.3954435679327464
16.642810657212035,0.41255417355031404,0.3954435679327464
16.67774925386523,0.41255417355031404,0.3954435679327464
16.711279715110987,0.41255417355031404,0.3954435679327464
16.76434686700451,0.41255417355031404,0.3954435679327464
16.81941385296128,0.41255417355031404,0.3954435679327464
16.86171002979846,0.41255417355031404,0.3954435679327464
16.91266717555374,0.41255417355031404,0.3954435679327464
16.944715902979286,0.41255417355031404,0.3954435679327464
16.984917722698732,0.41255417355031404,0.3954435679327464
17.008908020423895,0.41255417355031404,0.3954435679327464
17.03834600218721,0.41255417355031404,0.3954435679327464
17.061767445888048,0.41255417355031404,0.3954435679327464
17.088337629755102,0.41255417355031404,0.3954435679327464
17.110856079229876,0.41255417355031404,0.3954435679327464
17.133252668997017,0.41255417355031404,0.3954435679327464
17.27768002265007,0.41255417355031404,0.3954435679327464
17.425945696385767,0.41255417355031404,0.3954435679327464
17.585250194735462,0.41255417355031404,0.3954435679327464
17.756626627047538,0.41255417355031404,0.3954435679327464
17.94936978307027,0.41255417355031404,0.3954435679327464
18.148666477157878,0.41255417355031404,0.3954435679327464
18.369263388487816,0.41255417355031404,0.3954435679327464
18.591022665006058,0.41255417355031404,0.3954435679327464
18.834739050961954,0.41255417355031404,0.3954435679327464
19.08255810347123,0.41255417355031404,0.3954435679327464
19.355768635219075,0.41255417355031404,0.3954435679327464
19.62730287509668,0.41255417355031404,0.3954435679327464
19.91649970605518,0.41255417355031404,0.3954435679327464
20.2039254696311,0.41255417355031404,0.3954435679327464
20.502578639767894,0.41255417355031404,0.3954435679327464
20.794037243680283,0.41255417355031404,0.3954435679327464
20.998603485678167,0.41255417355031404,0.3954435679327464
21.182440351193694,0.41255417355031404,0.3954435679327464
21.379627938443875,0.41255417355031404,0.3954435679327464
21.54346522694596,0.41255417355031404,0.3954435679327464
21.679310155172228,0.41255417355031404,0.3954435679327464
21.81668875240783,0.41255417355031404,0.3954435679327464
21.942959072904547,0.41255417355031404,0.3954435679327464
22.054668784873027,0.41255417355031404,0.3954435679327464
22.095419910247415,0.41255417355031404,0.3954435679327464
22.12152023958426,0.41255417355031404,0.3954435679327464
22.14962844204874,0.41255417355031404,0.3954435679327464
22.178653076645837,0.41255417355031404,0.3954435679327464
22.207779196400477,0.41255417355031404,0.3954435679327464
22.237289098681806,0.41255417355031404,0.3954435679327464
22.266507067901134,0.41255417355031404,0.3954435679327464
22.295920248649008,0.41255417355031404,0.3954435679327464
22.325074271058117,0.41255417355031404,0.3954435679327464
22.353015921519678,0.41255417355031404,0.3954435679327464
22.381031336258097,0.41255417355031404,0.3954435679327464
22.408177398254846,0.41255417355031404,0.3954435679327464
22.49885763354373,0.41255417355031404,0.3954435679327464
22.59513504158527,0.41255417355031404,0.3954435679327464
22.671936769686358,0.41255417355031404,0.3954435679327464
22.752644769554447,0.41255417355031404,0.3954435679327464
22.815962755945453,0.4140018409486641,0.4039514096048453
22.88311563043757,0.4140018409486641,0.4039514096048453
22.933282672850616,0.4140018409486641,0.4039514096048453
22.98814966038977,0.4140018409486641,0.4039514096048453
23.030957843216353,0.4140018409486641,0.4039514096048453
23.08339577081264,0.4140018409486641,0.4039514096048453
23.122297085398035,0.4140018409486641,0.4039514096048453
23.16894617037403,0.4140018409486641,0.4039514096048453
23.352119993961573,0.4140018409486641,0.4039514096048453
23.536827039700402,0.4140018409486641,0.4039514096048453
23.74398059030033,0.4140018409486641,0.4039514096048453
23.953093348773038,0.4140018409486641,0.4039514096048453
24.18138436467031,0.4140018409486641,0.4039514096048453
