tstep,reward,done,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,action_0,action_1,Mode,SAT_sp,ZAT_sp_used,m_fan,DamperSignal,ReheatSignal,ReheatPct,Q_reheat_W,TotalEnergy_kWh,CoolingEnergy_kWh,HeatingEnergy_kWh,ReheatEnergy_kWh,FanEnergy_kWh,Hour,TempExceed_degC,Reward
425,-0.04608246646779634,0,2.8550896644592285,0.5501921772956848,0.5,0.737500011920929,0.0,0.0,0.8695651888847351,15.497468948364258,22.7706241607666,heating,15.497468948364258,22.7706241607666,0.080939,0.0,0.16004695701651173,16.004695701651173,48.01408710495352,0.04608246646779634,0.00843566283751343,0.0,0.02934686857275158,0.008299935057531328,21.0,0.0,-0.04608246646779634
426,-0.06309387728991031,0,2.8467772006988525,0.5611655116081238,0.5,0.737500011920929,0.0,0.0,0.9130434989929199,15.499635696411133,23.422557830810547,heating,15.499635696411133,23.422557830810547,0.080939,0.0,0.22149483974007347,22.149483974007346,66.44845192202204,0.06309387728991031,0.008875477750868228,0.0,0.04591846448151075,0.008299935057531328,21.0,0.0,-0.06309387728991031
427,-0.05473978662697734,0,2.8385329246520996,0.5980361104011536,0.5,0.737500011920929,0.0,0.0,0.9130434989929199,15.498841285705566,23.491565704345703,heating,15.498841285705566,23.491565704345703,0.080939,0.0,0.21555812796295606,21.555812796295605,64.66743838888682,0.05473978662697734,0.009157105096914784,0.0,0.03728274647253123,0.008299935057531328,22.0,0.0,-0.05473978662697734
428,-0.05283078568831817,0,2.830336809158325,0.6036251187324524,0.5,0.737500011920929,0.0,0.0,0.95652174949646,15.496675491333008,23.47077178955078,heating,15.496675491333008,23.47077178955078,0.080939,0.0,0.21225566512685864,21.225566512685866,63.67669953805759,0.05283078568831817,0.009426049089222524,0.0,0.035104801541564326,0.008299935057531328,22.0,0.0,-0.05283078568831817
429,-0.03520211306361463,0,2.822134017944336,0.6025557518005371,0.5,0.7250000238418579,0.0,0.0,0.95652174949646,15.494209289550781,22.886322021484375,heating,15.494209289550781,22.886322021484375,0.080939,0.0,0.1552845241641959,15.528452416419588,46.58535724925876,0.03520211306361463,0.009077936368075792,0.0,0.01782424163800751,0.008299935057531328,23.0,0.0,-0.03520211306361463
430,-0.025119243367907246,0,2.8139283657073975,0.5696359872817993,0.5,0.7250000238418579,0.0,0.0,1.0,15.494491577148438,22.091325759887695,cooling,15.494491577148438,22.091325759887695,0.080939,0.0,0.09172865179552048,9.172865179552048,27.518595538656143,0.025119243367907246,0.009007185683536272,0.0,0.007572429542447423,0.008539628141923552,23.0,0.0,-0.025119243367907246
431,-0.05651309551677581,0,2.8056576251983643,0.5229396820068359,0.5,0.7124999761581421,0.0,0.0,1.0,15.498598098754883,22.83026123046875,heating,15.498598098754883,22.83026123046875,0.080939,0.0,0.18004899807157315,18.004899807157315,54.014699421471946,0.05651309551677581,0.008637790785402522,0.0,0.039575369673841954,0.008299935057531328,0.0,0.0,-0.05651309551677581
432,-0.020635367391516675,0,2.7974350452423096,0.562119722366333,0.5,0.7124999761581421,0.0,0.0,0.0,15.426173210144043,21.46807098388672,cooling,15.426173210144043,21.46807098388672,0.08444365760678874,1.4785361241646413,0.0,0.0,0.0,0.020635367391516675,0.010805963581692234,0.0,0.0,0.009829403809824444,0.0,0.0,-0.020635367391516675
433,-0.03413495458328141,0,2.7891366481781006,0.4643118679523468,0.5,0.699999988079071,0.0,0.0,0.0,15.497697830200195,21.554786682128906,heating,15.497697830200195,21.554786682128906,0.080939,0.0,0.07600330386746516,7.600330386746516,22.800991160239548,0.03413495458328141,0.007519876557297629,0.0,0.018315142968452457,0.008299935057531328,1.0,0.0,-0.03413495458328141
434,-0.06089382334716556,0,2.7808420658111572,0.4874582588672638,0.5,0.699999988079071,0.0,0.0,0.043478261679410934,15.492707252502441,22.634130477905273,heating,15.492707252502441,22.634130477905273,0.080939,0.0,0.175996686712395,17.5996686712395,52.7990060137185,0.06089382334716556,0.008292093996995578,0.0,0.044301794292638655,0.008299935057531328,1.0,0.0,-0.06089382334716556
435,-0.03391977352787831,0,2.7726070880889893,0.5487375259399414,0.5,0.6875,0.0,0.0,0.043478261679410934,15.486108779907227,22.324115753173828,heating,15.486108779907227,22.324115753173828,0.080939,0.0,0.12371326237122322,12.371326237122322,37.11397871136697,0.03391977352787831,0.008535008227881936,0.0,0.01708483024246505,0.008299935057531328,2.0,0.0,-0.03391977352787831
436,-0.0478137030144733,0,2.7644107341766357,0.5343194603919983,0.5,0.6875,0.0,0.0,0.08695652335882187,15.498919486999512,22.64164924621582,heating,15.498919486999512,22.64164924621582,0.080939,0.0,0.1605044098084901,16.05044098084901,48.151322942547026,0.0478137030144733,0.008609818555685647,0.0,0.030903949401256327,0.008299935057531328,2.0,0.0,-0.0478137030144733
437,-0.023386233017998227,0,2.756253480911255,0.5513502359390259,0.5,0.6875,0.0,0.0,0.08695652335882187,15.461066246032715,21.00966453552246,cooling,15.461066246032715,21.00966453552246,0.09975132840673356,7.936497726661061,0.0,0.0,0.0,0.023386233017998227,0.012159364015131943,0.0,0.0,0.011226869002866284,3.0,0.0,-0.023386233017998227
438,-0.04475891924079694,0,2.7480297088623047,0.42851394414901733,0.5,0.6875,0.0,0.0,0.1304347813129425,15.490599632263184,21.55827522277832,heating,15.490599632263184,21.55827522277832,0.080939,0.0,0.09338054638549902,9.338054638549902,28.014163915649704,0.04475891924079694,0.007129141653861269,0.0,0.029329842529404345,0.008299935057531328,3.0,0.0,-0.04475891924079694
439,-0.06788865955702804,0,2.7397892475128174,0.48487335443496704,0.5,0.675000011920929,0.0,0.0,0.1304347813129425,15.496838569641113,22.830373764038086,heating,15.496838569641113,22.830373764038086,0.080939,0.0,0.19965015885015683,19.96501588501568,59.89504765504705,0.06788865955702804,0.00824916612259848,0.0,0.051339558376898235,0.008299935057531328,4.0,0.0,-0.06788865955702804
440,-0.03434369717736261,0,2.7316691875457764,0.5588160157203674,0.5,0.675000011920929,0.0,0.0,0.17391304671764374,15.489836692810059,22.42489242553711,heating,15.489836692810059,22.42489242553711,0.080939,0.0,0.13322296496860986,13.322296496860986,39.96688949058296,0.03434369717736261,0.00851872894523951,0.0,0.017525033174591777,0.008299935057531328,4.0,0.0,-0.03434369717736261
441,-0.06144032160488225,0,2.723587989807129,0.5397141575813293,0.5,0.675000011920929,0.0,0.0,0.17391304671764374,15.4960355758667,23.125381469726562,heating,15.4960355758667,23.125381469726562,0.080939,0.0,0.21028136497822794,21.028136497822793,63.084409493468385,0.06144032160488225,0.008791728990721314,0.0,0.044348657556629596,0.008299935057531328,5.0,0.0,-0.06144032160488225
442,-0.033577475363368324,0,2.7155632972717285,0.5778073072433472,0.5,0.675000011920929,0.0,0.0,0.21739129722118378,15.497365951538086,22.570598602294922,heating,15.497365951538086,22.570598602294922,0.080939,0.0,0.14120256118066501,14.120256118066502,42.36076835419951,0.033577475363368324,0.00885961629801368,0.0,0.01641792400782332,0.008299935057531328,5.0,0.0,-0.033577475363368324
443,-0.05024246763279213,0,2.707707405090332,0.548734188079834,0.5,0.6875,0.0016500001074746251,0.0,0.21739129722118378,15.485311508178711,22.87963104248047,heating,15.485311508178711,22.87963104248047,0.080939,0.0,0.1708408095471583,17.08408095471583,51.25224286414749,0.05024246763279213,0.008926620660888751,0.0,0.03301591191437205,0.008299935057531328,6.0,0.0,-0.05024246763279213
444,-0.033227007640061555,0,2.703660249710083,0.5673373341560364,0.5,0.699999988079071,0.05402226001024246,0.0,0.260869562625885,15.489785194396973,22.474748611450195,heating,15.489785194396973,22.474748611450195,0.080939,0.0,0.1318548048156316,13.185480481563161,39.55644144468948,0.033227007640061555,0.00873355388695802,0.0,0.016193518695572204,0.008299935057531328,6.0,0.0,-0.033227007640061555
445,-0.13858255434549988,0,2.697354316711426,0.543712317943573,0.5,0.7124999761581421,0.021900000050663948,0.0,0.260869562625885,15.498964309692383,21.78649139404297,cooling,15.498964309692383,21.78649139404297,0.080939,0.0,0.05637758148528486,5.637758148528485,16.913274445585458,0.021313136162471477,0.008585751829224502,0.0,0.004151998170017561,0.008575386163229413,7.0,0.3908980606100947,-0.13858255434549988
446,-0.06655301046900602,0,2.697232723236084,0.5083924531936646,0.5,0.7250000238418579,0.10831510275602341,0.0,0.30434781312942505,15.498767852783203,23.05097770690918,heating,15.498767852783203,23.05097770690918,0.080939,0.0,0.20189017028085132,20.189017028085132,60.5670510842554,0.06655301046900602,0.008321391528009571,0.0,0.049931683883465125,0.008299935057531328,7.0,0.0,-0.06655301046900602
447,-0.02365222261809654,0,2.6935620307922363,0.5750264525413513,0.5,0.737500011920929,0.05739225447177887,0.0,0.30434781312942505,15.497138023376465,22.262460708618164,cooling,15.497138023376465,22.262460708618164,0.12961169866873018,20.53391552512815,0.0,0.0,0.0,0.02365222261809654,0.01269106953708261,0.0,0.0,0.01096115308101393,8.0,0.0,-0.02365222261809654
448,-0.02400372929775051,0,2.6973557472229004,0.5853243470191956,0.5,0.762499988079071,0.16003158688545227,1.0,0.3478260934352875,14.923254013061523,22.14033317565918,cooling,14.923254013061523,22.14033317565918,0.1234631866851686,17.939996775420468,0.0,0.0,0.0,0.02400372929775051,0.012904024405627386,0.0,0.0,0.011099704892123124,8.0,0.0,-0.02400372929775051
449,-0.02368918289673744,0,2.6979422569274902,0.5609467029571533,0.5,0.7749999761581421,0.11505234241485596,1.0,0.3478260934352875,15.09173583984375,21.99167251586914,cooling,15.09173583984375,21.99167251586914,0.1351699880182035,22.878832636527825,0.0,0.0,0.0,0.02368918289673744,0.012180500842646559,0.0,0.0,0.011508682054090884,9.0,0.0,-0.02368918289673744
450,-0.022252977889524177,0,2.710906505584717,0.5645687580108643,0.5,0.7875000238418579,0.2879912257194519,1.0,0.3913043439388275,15.098051071166992,22.698387145996094,heating,15.098051071166992,22.698387145996094,0.11559634609497045,14.621153881004222,0.0,0.0,0.0,0.022252977889524177,0.009374260842335514,0.0,0.003324011992287169,0.009554705054901493,9.0,0.0,-0.022252977889524177
451,-0.021687365301623095,0,2.724034309387207,0.6239586472511292,0.5,0.800000011920929,0.28972676396369934,1.0,0.3913043439388275,12.774885177612305,22.548376083374023,cooling,12.774885177612305,22.548376083374023,0.09994985715313116,8.020252534167899,0.0,0.0,0.0,0.021687365301623095,0.01170214686678424,0.0,0.0,0.009985218434838853,10.0,0.0,-0.021687365301623095
452,-0.041579728046317724,0,2.747183322906494,0.5730912685394287,0.5,0.8125,0.4305990934371948,1.0,0.43478259444236755,12.0089111328125,23.478717803955078,heating,12.0089111328125,23.478717803955078,0.080939,0.0,0.03421165400965857,3.4211654009658568,10.26349620289757,0.041579728046317724,0.009493827185664768,0.0,0.023785965803121624,0.008299935057531328,10.0,0.0,-0.041579728046317724
453,-0.022467865095211217,0,2.7717390060424805,0.6469546556472778,0.5,0.8125,0.45084458589553833,1.0,0.43478259444236755,10.947193145751953,23.417123794555664,heating,10.947193145751953,23.417123794555664,0.080939,0.0,0.03914694345304189,3.914694345304189,11.744083035912567,0.022467865095211217,0.009739705773365605,0.0,0.004428224264314287,0.008299935057531328,11.0,0.0,-0.022467865095211217
454,-0.020510224433193173,0,2.8038854598999023,0.6382221579551697,0.5,0.824999988079071,0.5575686693191528,1.0,0.47826087474823,12.425182342529297,23.541980743408203,heating,12.425182342529297,23.541980743408203,0.08730466199920918,2.6855294513853565,0.0,0.0,0.0,0.020510224433193173,0.008990579423269078,0.0,0.0030590444361477376,0.008460600573776355,11.0,0.0,-0.020510224433193173
455,-0.03154335025797088,0,2.8368823528289795,0.6640795469284058,0.5,0.824999988079071,0.570700466632843,1.0,0.47826087474823,11.231730461120605,24.018741607666016,heating,11.231730461120605,24.018741607666016,0.080939,0.0,0.05378022169669213,5.378022169669213,16.13406650900764,0.03154335025797088,0.009840305489564686,0.0,0.013403109710874866,0.008299935057531328,12.0,0.0,-0.03154335025797088
456,-0.023885388394623598,0,2.8732430934906006,0.6820657849311829,0.5,0.824999988079071,0.6190826892852783,1.0,0.52173912525177,10.602684020996094,23.666664123535156,cooling,10.602684020996094,23.666664123535156,0.080939,0.0,0.05227149123353433,5.227149123353433,15.681447370060297,0.023885388394623598,0.010551117359298728,0.0,0.004914959592483574,0.008419311442841294,12.0,0.0,-0.023885388394623598
457,-0.021555462033807544,0,2.909818172454834,0.6541741490364075,0.5,0.824999988079071,0.624155580997467,1.0,0.52173912525177,14.080653190612793,22.93195152282715,cooling,14.080653190612793,22.93195152282715,0.12223388218032726,17.421380887099307,0.0,0.0,0.0,0.021555462033807544,0.01026106735788906,0.0,0.0,0.011294394675918487,13.0,0.0,-0.021555462033807544
458,-0.0181577763219892,0,2.9451143741607666,0.6153193116188049,0.5,0.8374999761581421,0.607883870601654,1.0,0.5652173757553101,11.87043285369873,22.824155807495117,cooling,11.87043285369873,22.824155807495117,0.09336246137575505,5.241178594918086,0.0,0.0,0.0,0.0181577763219892,0.009099557523102774,0.0,0.0,0.009058218798886427,13.0,0.0,-0.0181577763219892
459,-0.019855211004115327,0,2.978100061416626,0.602529764175415,0.5,0.8374999761581421,0.5777866840362549,1.0,0.5652173757553101,13.120070457458496,22.447969436645508,cooling,13.120070457458496,22.447969436645508,0.11177498885098236,13.009009311551793,0.0,0.0,0.0,0.019855211004115327,0.009537077179791771,0.0,0.0,0.010318133824323557,14.0,0.0,-0.019855211004115327
460,-0.019549476598812156,0,3.005829095840454,0.5775339603424072,0.5,0.8374999761581421,0.5060468912124634,1.0,0.6086956262588501,14.071916580200195,22.678922653198242,heating,14.071916580200195,22.678922653198242,0.11703575204293247,15.228406836978241,0.0,0.0,0.0,0.019549476598812156,0.008152266794326842,0.0,0.0015831572067218922,0.009814052597763424,14.0,0.0,-0.019549476598812156
461,-0.01690048946719966,0,3.0320076942443848,0.616158664226532,0.5,0.8374999761581421,0.4852944612503052,1.0,0.6086956262588501,12.515849113464355,23.02561378479004,heating,12.515849113464355,23.02561378479004,0.0908808608798778,4.194247227987393,0.0,0.0,0.0,0.01690048946719966,0.008063691598528197,0.0,0.0001439929742964544,0.008692804894375007,15.0,0.0,-0.01690048946719966
462,-0.01659857535884779,0,3.0503578186035156,0.622568666934967,0.5,0.8374999761581421,0.37675926089286804,1.0,0.6521739363670349,11.839123725891113,23.11380386352539,heating,11.839123725891113,23.11380386352539,0.08310313832889517,0.9130012274987074,0.0,0.0,0.0,0.01659857535884779,0.00803783590204034,0.0,0.0001889951079451101,0.008371744348862337,15.0,0.0,-0.01659857535884779
463,-0.01691444357021058,0,3.068254232406616,0.6256186962127686,0.5,0.8374999761581421,0.3712780773639679,1.0,0.6521739363670349,14.001532554626465,23.178747177124023,heating,14.001532554626465,23.178747177124023,0.09857022042441328,7.438214865871164,0.0,0.0,0.0,0.01691444357021058,0.007498021977716315,0.0,0.00042318868039405405,0.008993232912100212,16.0,0.0,-0.01691444357021058
464,-0.018503348881605625,0,3.073537588119507,0.6402113437652588,0.5,0.8374999761581421,0.19517867267131805,1.0,0.695652186870575,14.246334075927734,23.000267028808594,cooling,14.246334075927734,23.000267028808594,0.10784632398596898,11.351594073210984,0.0,0.0,0.0,0.018503348881605625,0.008524661530596282,0.0,0.0,0.009978687351009343,16.0,0.0,-0.018503348881605625
465,-0.017807679437491175,0,3.080540895462036,0.6202715039253235,0.5,0.8374999761581421,0.21964509785175323,1.0,0.695652186870575,15.148690223693848,22.88832664489746,cooling,15.148690223693848,22.88832664489746,0.11505324505429212,14.392031781841428,0.0,0.0,0.0,0.017807679437491175,0.00772252601443953,0.0,0.0,0.010085153423051645,17.0,0.0,-0.017807679437491175
466,-0.1174979027825388,0,3.077399492263794,0.6227404475212097,0.5,0.8374999761581421,0.07795775681734085,1.0,0.739130437374115,15.380332946777344,24.021196365356445,heating,15.380332946777344,24.021196365356445,0.09477977635420853,5.83911186831515,0.0,0.0,0.0,0.029020441957562794,0.007138475134137059,0.0,0.013277307360583602,0.008604659462842133,17.0,0.2949248694165867,-0.1174979027825388
467,-0.038302459744235365,0,3.079291820526123,0.7149941921234131,0.5,0.824999988079071,0.1477198302745819,1.0,0.739130437374115,14.96087646484375,24.05967140197754,cooling,14.96087646484375,24.05967140197754,0.080939,0.0,0.23297645381461032,23.29764538146103,69.8929361443831,0.038302459744235365,0.006978497998479312,0.0,0.022927991398923427,0.008395970346832623,18.0,0.0,-0.038302459744235365
468,-0.12814382201409152,0,3.0735700130462646,0.6405599117279053,0.5,0.824999988079071,0.04169999808073044,0.0,0.782608687877655,15.494902610778809,22.20206069946289,cooling,15.494902610778809,22.20206069946289,0.08336653224756697,1.0241211905122665,0.0,0.0,0.0,0.018844671238633585,0.008506984334957054,0.0,0.0,0.010337686903676532,18.0,0.36433050258485977,-0.12814382201409152
469,-0.04781000212823017,0,3.0679383277893066,0.5104361176490784,0.5,0.8125,0.04518682882189751,0.0,0.782608687877655,15.470873832702637,22.588924407958984,heating,15.470873832702637,22.588924407958984,0.080939,0.0,0.13663343157007427,13.663343157007427,40.99002947102228,0.04781000212823017,0.006167397273165223,0.0,0.03334266979753363,0.008299935057531328,19.0,0.0,-0.04781000212823017
470,-0.05874890423355691,0,3.060137987136841,0.5537183880805969,0.5,0.800000011920929,0.015300000086426735,0.0,0.8260869383811951,15.497135162353516,23.33009910583496,heating,15.497135162353516,23.33009910583496,0.080939,0.0,0.19136843211212926,19.136843211212927,57.410529633638774,0.05874890423355691,0.007704034346451113,0.0,0.04274493482957446,0.008299935057531328,19.0,0.0,-0.05874890423355691
471,-0.024923954801361347,0,3.0529632568359375,0.598142147064209,0.5,0.7749999761581421,0.023867376148700714,0.0,0.8260869383811951,15.498408317565918,22.464012145996094,cooling,15.498408317565918,22.464012145996094,0.080939,0.0,0.09588535008802286,9.588535008802285,28.76560502640686,0.024923954801361347,0.008368364277694539,0.0,0.008029801068479416,0.00852578945518739,20.0,0.0,-0.024923954801361347
472,-0.05480138515906217,0,3.044672727584839,0.5506106615066528,0.5,0.762499988079071,0.008790705353021622,0.0,0.8695651888847351,15.497427940368652,23.121488571166992,heating,15.497427940368652,23.121488571166992,0.080939,0.0,0.1790401393767714,17.904013937677142,53.71204181303142,0.05480138515906217,0.008370938770279817,0.0,0.03813051133125102,0.008299935057531328,20.0,0.0,-0.05480138515906217
473,-0.028627940958130385,0,3.035761594772339,0.5845709443092346,0.5,0.75,0.0,0.0,0.8695651888847351,15.49779224395752,22.579259872436523,cooling,15.49779224395752,22.579259872436523,0.080939,0.0,0.11324048668264908,11.324048668264908,33.97214600479472,0.028627940958130385,0.008303556647199964,0.0,0.012016691780227925,0.0083076925307025,21.0,0.0,-0.028627940958130385
474,-0.029756571620733904,0,3.026867389678955,0.555858850479126,0.5,0.75,0.0,0.0,0.9130434989929199,15.493585586547852,22.351318359375,heating,15.493585586547852,22.351318359375,0.080939,0.0,0.10213985121687823,10.213985121687823,30.641955365063467,0.029756571620733904,0.007981426495478398,0.0,0.013475210067724182,0.008299935057531328,21.0,0.0,-0.029756571620733904
475,-0.0535167956008183,0,3.017979145050049,0.541386604309082,0.5,0.75,0.0,0.0,0.9130434989929199,15.497385025024414,22.986309051513672,heating,15.497385025024414,22.986309051513672,0.080939,0.0,0.17119367505690045,17.119367505690043,51.35810251707014,0.0535167956008183,0.008232779724410551,0.0,0.03698408081887642,0.008299935057531328,22.0,0.0,-0.0535167956008183
476,-0.037815077148325875,0,3.0091488361358643,0.5760064721107483,0.5,0.75,0.0,0.0,0.95652174949646,15.499626159667969,22.796804428100586,heating,15.499626159667969,22.796804428100586,0.080939,0.0,0.140196033317095,14.019603331709499,42.0588099951285,0.037815077148325875,0.008345092904875125,0.0,0.021170049185919422,0.008299935057531328,22.0,0.0,-0.037815077148325875
477,-0.06065869180389638,0,3.000354290008545,0.5670654773712158,0.5,0.75,0.0,0.0,0.95652174949646,15.498452186584473,23.452272415161133,heating,15.498452186584473,23.452272415161133,0.080939,0.0,0.20956407205361435,20.956407205361437,62.8692216160843,0.06065869180389638,0.00864772198585165,0.0,0.0437110347605134,0.008299935057531328,23.0,0.0,-0.06065869180389638
478,-0.031208602167203614,0,2.9916205406188965,0.6030426025390625,0.5,0.75,0.0,0.0,1.0,15.496644973754883,22.822925567626953,cooling,15.496644973754883,22.822925567626953,0.080939,0.0,0.1344844757266704,13.44844757266704,40.34534271800112,0.031208602167203614,0.00854491798897262,0.0,0.014357357560131923,0.008306326618099071,23.0,0.0,-0.031208602167203614
479,-0.04822399859593226,0,2.9828994274139404,0.5695347189903259,0.5,0.75,0.0,0.0,1.0,15.496295928955078,23.066083908081055,heating,15.496295928955078,23.066083908081055,0.080939,0.0,0.17178834933309162,17.17883493330916,51.536504799927485,0.04822399859593226,0.00844991150951707,0.0,0.03147415202888386,0.008299935057531328,0.0,0.0,-0.04822399859593226
480,-0.023857797386607565,0,2.9742066860198975,0.5812069177627563,0.5,0.75,0.0,0.0,0.0,15.494531631469727,22.108728408813477,cooling,15.494531631469727,22.108728408813477,0.080939,0.0,0.08456039512267566,8.456039512267566,25.368118536802697,0.023857797386607565,0.008825220061659008,0.0,0.0062729147483187595,0.008759662576629797,0.0,0.0,-0.023857797386607565
481,-0.019992438920626274,0,2.9654951095581055,0.5264773964881897,0.5,0.75,0.0,0.0,0.0,15.472702026367188,21.567495346069336,cooling,15.472702026367188,21.567495346069336,0.080939,0.0,0.04860865706309644,4.860865706309644,14.58259711892893,0.019992438920626274,0.007882215525717964,0.0,0.0035095548330615774,0.008600668561846731,1.0,0.0,-0.019992438920626274
482,-0.050001567141187184,0,2.9567623138427734,0.49349334836006165,0.5,0.75,0.0,0.0,0.043478261679410934,15.468179702758789,22.401636123657227,heating,15.468179702758789,22.401636123657227,0.080939,0.0,0.13751335582844013,13.751335582844012,41.254006748532035,0.050001567141187184,0.007623136560379824,0.0,0.03407849552327603,0.008299935057531328,1.0,0.0,-0.050001567141187184
483,-0.019668359363103672,0,2.9480907917022705,0.5391902327537537,0.5,0.75,0.0,0.0,0.043478261679410934,15.487831115722656,21.254884719848633,cooling,15.487831115722656,21.254884719848633,0.09087240216657003,4.1906786873216015,0.0,0.0,0.0,0.019668359363103672,0.009726944728047743,0.0,0.0,0.00994141463505593,2.0,0.0,-0.019668359363103672
484,-0.017484363847644076,0,2.9393985271453857,0.45648685097694397,0.5,0.75,0.0,0.0,0.08695652335882187,15.49305534362793,21.003185272216797,heating,15.49305534362793,21.003185272216797,0.080939,0.0,0.011713673122913567,1.1713673122913568,3.51410193687407,0.017484363847644076,0.006591803866516392,0.0,0.002592624923596354,0.008299935057531328,2.0,0.0,-0.017484363847644076
485,-0.04182242765689751,0,2.930696964263916,0.45914891362190247,0.5,0.75,0.0,0.0,0.08695652335882187,15.488767623901367,21.814355850219727,heating,15.488767623901367,21.814355850219727,0.080939,0.0,0.09251410910298574,9.251410910298574,27.754232730895723,0.04182242765689751,0.007056869597820132,0.0,0.026465623001546045,0.008299935057531328,3.0,0.0,-0.04182242765689751
486,-0.05141891350927091,0,2.922069549560547,0.5043832659721375,0.5,0.75,0.0,0.0,0.1304347813129425,15.485315322875977,22.543376922607422,heating,15.485315322875977,22.543376922607422,0.080939,0.0,0.14943346838137947,14.943346838137947,44.83004051441384,0.05141891350927091,0.007746852628048025,0.0,0.03537212582369155,0.008299935057531328,3.0,0.0,-0.05141891350927091
487,-0.03267852268943244,0,2.913530111312866,0.5472441911697388,0.5,0.75,0.0,0.0,0.1304347813129425,15.49718189239502,22.33444595336914,heating,15.49718189239502,22.33444595336914,0.080939,0.0,0.11283979178129518,11.283979178129517,33.851937534388554,0.03267852268943244,0.007891646204570802,0.0,0.016486941427330315,0.008299935057531328,4.0,0.0,-0.03267852268943244
488,-0.01901300424973661,0,2.9050278663635254,0.5377955436706543,0.5,0.75,0.0,0.0,0.17391304671764374,15.479411125183105,21.309816360473633,cooling,15.479411125183105,21.309816360473633,0.0874202164298575,2.734279263546714,0.0,0.0,0.0,0.01901300424973661,0.009358146799798184,0.0,0.0,0.009654857449938426,4.0,0.0,-0.01901300424973661
489,-0.020499247620251654,0,2.8964874744415283,0.4608812630176544,0.5,0.75,0.0,0.0,0.17391304671764374,15.487053871154785,21.128110885620117,heating,15.487053871154785,21.128110885620117,0.080939,0.0,0.02649535212643883,2.649535212643883,7.948605637931649,0.020499247620251654,0.006685881557804304,0.0,0.005513431004916023,0.008299935057531328,5.0,0.0,-0.020499247620251654
490,-0.016810487447713945,0,2.88794207572937,0.4654129445552826,0.5,0.75,0.0,0.0,0.21739129722118378,15.496771812438965,20.736730575561523,cooling,15.496771812438965,20.736730575561523,0.090391835195079,3.9879383037664304,0.0,0.0,0.0,0.016810487447713945,0.007685333617003942,0.0,0.0,0.009125153830710005,5.0,0.0,-0.016810487447713945
491,-0.0324652663508006,0,2.8796401023864746,0.4350050389766693,0.5,0.75,0.003291217377409339,0.0,0.21739129722118378,15.482278823852539,21.317678451538086,heating,15.482278823852539,21.317678451538086,0.080939,0.0,0.045371564408656674,4.537156440865667,13.611469322597003,0.0324652663508006,0.006356588940392168,0.0,0.01780874235287711,0.008299935057531328,6.0,0.0,-0.0324652663508006
492,-0.029162461420309316,0,2.8743581771850586,0.47695112228393555,0.5,0.762499988079071,0.04437330365180969,0.0,0.260869562625885,15.495866775512695,21.598453521728516,heating,15.495866775512695,21.598453521728516,0.080939,0.0,0.06235593411053012,6.235593411053012,18.706780233159037,0.029162461420309316,0.00637135700858847,0.0,0.014491169354189516,0.008299935057531328,6.0,0.0,-0.029162461420309316
493,-0.06468110114931423,0,2.867790937423706,0.49375036358833313,0.5,0.7749999761581421,0.02515842765569687,0.0,0.260869562625885,15.497705459594727,23.001115798950195,heating,15.497705459594727,23.001115798950195,0.080939,0.0,0.1737432534943674,17.374325349436738,52.12297604831022,0.06468110114931423,0.00675195923243974,0.0,0.04962920685934315,0.008299935057531328,7.0,0.0,-0.06468110114931423
494,-0.022847556720791102,0,2.867741584777832,0.578321099281311,0.5,0.7875000238418579,0.11441837251186371,0.0,0.30434781312942505,15.468644142150879,22.265451431274414,cooling,15.468644142150879,22.265451431274414,0.080939,0.0,0.08334758414427886,8.334758414427885,25.004275243283658,0.022632007395560788,0.007150510129758257,0.0,0.007008683429572788,0.008472813836229746,7.0,0.0007184977507677104,-0.022847556720791102
495,-0.023555655889229483,0,2.864741086959839,0.538406252861023,0.5,0.7875000238418579,0.07315210998058319,0.0,0.30434781312942505,15.499223709106445,22.522294998168945,heating,15.499223709106445,22.522294998168945,0.1189864286899488,16.05135338776004,0.0,0.0,0.0,0.023555655889229483,0.008780625885084088,0.0,0.005158102652543885,0.009616927351601513,8.0,0.0,-0.023555655889229483
496,-0.020084126413919507,0,2.86895489692688,0.6176430583000183,0.5,0.800000011920929,0.17258353531360626,1.0,0.3478260934352875,15.411535263061523,22.84262466430664,cooling,15.411535263061523,22.84262466430664,0.1206379459272038,16.748091320228006,0.0,0.0,0.0,0.020084126413919507,0.009677459777333334,0.0,0.0,0.010406666636586173,8.0,0.0,-0.020084126413919507
497,-0.02591909182328054,0,2.8725757598876953,0.6231343150138855,0.5,0.8125,0.16339623928070068,1.0,0.3478260934352875,15.244157791137695,22.08817481994629,cooling,15.244157791137695,22.08817481994629,0.14756645928160012,28.108624710822614,0.0,0.0,0.0,0.02591909182328054,0.011809031466180299,0.0,0.0,0.014110060357100239,9.0,0.0,-0.02591909182328054
498,-0.018727377789284037,0,2.8853392601013184,0.5550349950790405,0.5,0.824999988079071,0.29184839129447937,1.0,0.3913043439388275,12.262106895446777,22.38238525390625,heating,12.262106895446777,22.38238525390625,0.08928291278512036,3.5201089104346615,0.0,0.0,0.0,0.018727377789284037,0.008380110339520797,0.0,0.0018011380646036582,0.008546129385159584,9.0,0.0,-0.018727377789284037
