Year,Month,Day,Hour,Minute,Index,Tout,Qsg,Qint
2017,1,1,0,0,0,-4,0,50
2017,1,1,0,30,0.5,-4,0,50
2017,1,1,1,0,1,-4,0,50
2017,1,1,1,30,1.5,-4,0,50
2017,1,1,2,0,2,-4,0,50
2017,1,1,2,30,2.5,-3,0,50
2017,1,1,3,0,3,-3,0,50
2017,1,1,3,30,3.5,-3,0,50
2017,1,1,4,0,4,-3,0,50
2017,1,1,4,30,4.5,-3,0,50
2017,1,1,5,0,5,-3,0,50
2017,1,1,5,30,5.5,-3,0,50
2017,1,1,6,0,6,-4,0,50
2017,1,1,6,30,6.5,-4,0,50
2017,1,1,7,0,7,-4,0,50
2017,1,1,7,30,7.5,-3,0,50
2017,1,1,8,0,8,-3,0,180
2017,1,1,8,30,8.5,-2,26.73,180
2017,1,1,9,0,9,-2,97.02,180
2017,1,1,9,30,9.5,-1,174.24,180
2017,1,1,10,0,10,0,249.48,180
2017,1,1,10,30,10.5,1,316.8,180
2017,1,1,11,0,11,2,374.22,180
2017,1,1,11,30,11.5,2,419.76,180
2017,1,1,12,0,12,3,451.44,180
2017,1,1,12,30,12.5,3,469.26,180
2017,1,1,13,0,13,4,471.24,180
2017,1,1,13,30,13.5,4,459.36,180
2017,1,1,14,0,14,4,433.62,180
2017,1,1,14,30,14.5,4,394.02,180
2017,1,1,15,0,15,4,341.55,180
2017,1,1,15,30,15.5,2,278.19,180
2017,1,1,16,0,16,1,205.92,180
2017,1,1,16,30,16.5,0,128.7,180
2017,1,1,17,0,17,0,54.45,180
2017,1,1,17,30,17.5,0,0,180
2017,1,1,18,0,18,-1,0,50
2017,1,1,18,30,18.5,-1,0,50
2017,1,1,19,0,19,-1,0,50
2017,1,1,19,30,19.5,0,0,50
2017,1,1,20,0,20,0,0,50
2017,1,1,20,30,20.5,0,0,50
2017,1,1,21,0,21,0,0,50
2017,1,1,21,30,21.5,0,0,50
2017,1,1,22,0,22,0,0,50
2017,1,1,22,30,22.5,0,0,50
2017,1,1,23,0,23,0,0,50
2017,1,1,23,30,23.5,0,0,50
2017,1,2,0,0,24,0,0,50
2017,1,2,0,30,24.5,0,0,50
2017,1,2,1,0,25,0,0,50
2017,1,2,1,30,25.5,0,0,50
2017,1,2,2,0,26,0,0,50
2017,1,2,2,30,26.5,0,0,50
2017,1,2,3,0,27,0,0,50
2017,1,2,3,30,27.5,0,0,50
2017,1,2,4,0,28,0,0,50
2017,1,2,4,30,28.5,0,0,50
2017,1,2,5,0,29,1,0,50
2017,1,2,5,30,29.5,0,0,50
2017,1,2,6,0,30,0,0,50
2017,1,2,6,30,30.5,0,0,50
2017,1,2,7,0,31,0,0,50
2017,1,2,7,30,31.5,0,0,50
2017,1,2,8,0,32,1,0,180
2017,1,2,8,30,32.5,1,19.8,180
2017,1,2,9,0,33,2,76.23,180
2017,1,2,9,30,33.5,2,143.55,180
2017,1,2,10,0,34,2,207.9,180
2017,1,2,10,30,34.5,2,268.29,180
2017,1,2,11,0,35,3,42.57,180
2017,1,2,11,30,35.5,3,48.51,180
2017,1,2,12,0,36,4,143.55,180
2017,1,2,12,30,36.5,4,199.98,180
2017,1,2,13,0,37,5,287.1,180
2017,1,2,13,30,37.5,5,274.23,180
2017,1,2,14,0,38,6,185.13,180
2017,1,2,14,30,38.5,6,141.57,180
2017,1,2,15,0,39,6,120.78,180
2017,1,2,15,30,39.5,5,97.02,180
2017,1,2,16,0,40,4,70.29,180
2017,1,2,16,30,40.5,3,42.57,180
2017,1,2,17,0,41,3,17.82,180
2017,1,2,17,30,41.5,3,0,180
2017,1,2,18,0,42,3,0,50
2017,1,2,18,30,42.5,3,0,50
2017,1,2,19,0,43,3,0,50
2017,1,2,19,30,43.5,3,0,50
2017,1,2,20,0,44,4,0,50
2017,1,2,20,30,44.5,3,0,50
2017,1,2,21,0,45,3,0,50
2017,1,2,21,30,45.5,3,0,50
2017,1,2,22,0,46,4,0,50
2017,1,2,22,30,46.5,4,0,50
2017,1,2,23,0,47,4,0,50
2017,1,2,23,30,47.5,4,0,50
2017,1,3,0,0,48,4,0,50
2017,1,3,0,30,48.5,4,0,50
2017,1,3,1,0,49,5,0,50
2017,1,3,1,30,49.5,5,0,50
2017,1,3,2,0,50,6,0,50
2017,1,3,2,30,50.5,6,0,50
2017,1,3,3,0,51,6,0,50
2017,1,3,3,30,51.5,5,0,50
2017,1,3,4,0,52,4,0,50
2017,1,3,4,30,52.5,3,0,50
2017,1,3,5,0,53,3,0,50
2017,1,3,5,30,53.5,3,0,50
2017,1,3,6,0,54,3,0,50
2017,1,3,6,30,54.5,2,0,50
2017,1,3,7,0,55,2,0,50
2017,1,3,7,30,55.5,2,0,50
2017,1,3,8,0,56,2,0,180
2017,1,3,8,30,56.5,2,5.94,180
2017,1,3,9,0,57,2,22.77,180
2017,1,3,9,30,57.5,2,42.57,180
2017,1,3,10,0,58,3,62.37,180
2017,1,3,10,30,58.5,3,80.19,180
2017,1,3,11,0,59,3,112.86,180
2017,1,3,11,30,59.5,3,104.94,180
2017,1,3,12,0,60,3,84.15,180
2017,1,3,12,30,60.5,3,125.73,180
2017,1,3,13,0,61,3,8.91,180
2017,1,3,13,30,61.5,2,7.92,180
2017,1,3,14,0,62,2,7.92,180
2017,1,3,14,30,62.5,2,6.93,180
2017,1,3,15,0,63,2,5.94,180
2017,1,3,15,30,63.5,1,3.96,180
2017,1,3,16,0,64,1,2.97,180
2017,1,3,16,30,64.5,1,1.98,180
2017,1,3,17,0,65,1,0,180
2017,1,3,17,30,65.5,1,0,180
2017,1,3,18,0,66,2,0,50
2017,1,3,18,30,66.5,2,0,50
2017,1,3,19,0,67,2,0,50
2017,1,3,19,30,67.5,1,0,50
2017,1,3,20,0,68,1,0,50
2017,1,3,20,30,68.5,0,0,50
2017,1,3,21,0,69,0,0,50
2017,1,3,21,30,69.5,0,0,50
2017,1,3,22,0,70,-1,0,50
2017,1,3,22,30,70.5,-2,0,50
2017,1,3,23,0,71,-3,0,50
2017,1,3,23,30,71.5,-3,0,50
2017,1,4,0,0,72,-4,0,50
2017,1,4,0,30,72.5,-4,0,50
2017,1,4,1,0,73,-5,0,50
2017,1,4,1,30,73.5,-5,0,50
2017,1,4,2,0,74,-6,0,50
2017,1,4,2,30,74.5,-6,0,50
2017,1,4,3,0,75,-7,0,50
2017,1,4,3,30,75.5,-7,0,50
2017,1,4,4,0,76,-8,0,50
2017,1,4,4,30,76.5,-8,0,50
2017,1,4,5,0,77,-8,0,50
2017,1,4,5,30,77.5,-8,0,50
2017,1,4,6,0,78,-9,0,50
2017,1,4,6,30,78.5,-9,0,50
2017,1,4,7,0,79,-9,0,50
2017,1,4,7,30,79.5,-9,0,50
2017,1,4,8,0,80,-9,0,180
2017,1,4,8,30,80.5,-8,27.72,180
2017,1,4,9,0,81,-8,99.99,180
2017,1,4,9,30,81.5,-7,180.18,180
2017,1,4,10,0,82,-7,257.4,180
2017,1,4,10,30,82.5,-6,326.7,180
2017,1,4,11,0,83,-6,386.1,180
2017,1,4,11,30,83.5,-6,433.62,180
2017,1,4,12,0,84,-6,373.23,180
2017,1,4,12,30,84.5,-5,390.06,180
2017,1,4,13,0,85,-5,307.89,180
2017,1,4,13,30,85.5,-5,358.38,180
2017,1,4,14,0,86,-5,286.11,180
2017,1,4,14,30,86.5,-5,227.7,180
2017,1,4,15,0,87,-5,198.99,180
2017,1,4,15,30,87.5,-5,163.35,180
2017,1,4,16,0,88,-6,122.76,180
2017,1,4,16,30,88.5,-6,79.2,180
2017,1,4,17,0,89,-7,35.64,180
2017,1,4,17,30,89.5,-7,0,180
2017,1,4,18,0,90,-8,0,50
2017,1,4,18,30,90.5,-8,0,50
2017,1,4,19,0,91,-8,0,50
2017,1,4,19,30,91.5,-8,0,50
2017,1,4,20,0,92,-8,0,50
2017,1,4,20,30,92.5,-8,0,50
2017,1,4,21,0,93,-8,0,50
2017,1,4,21,30,93.5,-8,0,50
2017,1,4,22,0,94,-8,0,50
2017,1,4,22,30,94.5,-8,0,50
2017,1,4,23,0,95,-8,0,50
2017,1,4,23,30,95.5,-8,0,50
2017,1,5,0,0,96,-9,0,50
2017,1,5,0,30,96.5,-9,0,50
2017,1,5,1,0,97,-9,0,50
2017,1,5,1,30,97.5,-9,0,50
2017,1,5,2,0,98,-9,0,50
2017,1,5,2,30,98.5,-9,0,50
2017,1,5,3,0,99,-10,0,50
2017,1,5,3,30,99.5,-10,0,50
2017,1,5,4,0,100,-10,0,50
2017,1,5,4,30,100.5,-10,0,50
2017,1,5,5,0,101,-10,0,50
2017,1,5,5,30,101.5,-10,0,50
2017,1,5,6,0,102,-11,0,50
2017,1,5,6,30,102.5,-11,0,50
2017,1,5,7,0,103,-11,0,50
2017,1,5,7,30,103.5,-11,0,50
2017,1,5,8,0,104,-11,0,180
2017,1,5,8,30,104.5,-11,12.87,180
2017,1,5,9,0,105,-11,50.49,180
2017,1,5,9,30,105.5,-10,93.06,180
2017,1,5,10,0,106,-10,136.62,180
2017,1,5,10,30,106.5,-10,176.22,180
2017,1,5,11,0,107,-10,158.4,180
2017,1,5,11,30,107.5,-10,193.05,180
2017,1,5,12,0,108,-10,116.82,180
2017,1,5,12,30,108.5,-10,37.62,180
2017,1,5,13,0,109,-10,38.61,180
2017,1,5,13,30,109.5,-10,359.37,180
2017,1,5,14,0,110,-10,249.48,180
2017,1,5,14,30,110.5,-9,146.52,180
2017,1,5,15,0,111,-9,128.7,180
2017,1,5,15,30,111.5,-9,105.93,180
2017,1,5,16,0,112,-10,80.19,180
2017,1,5,16,30,112.5,-10,51.48,180
2017,1,5,17,0,113,-10,22.77,180
2017,1,5,17,30,113.5,-10,0,180
2017,1,5,18,0,114,-10,0,50
2017,1,5,18,30,114.5,-10,0,50
2017,1,5,19,0,115,-11,0,50
2017,1,5,19,30,115.5,-11,0,50
2017,1,5,20,0,116,-11,0,50
2017,1,5,20,30,116.5,-11,0,50
2017,1,5,21,0,117,-11,0,50
2017,1,5,21,30,117.5,-11,0,50
2017,1,5,22,0,118,-11,0,50
2017,1,5,22,30,118.5,-11,0,50
2017,1,5,23,0,119,-11,0,50
2017,1,5,23,30,119.5,-11,0,50
2017,1,6,0,0,120,-11,0,50
2017,1,6,0,30,120.5,-11,0,50
2017,1,6,1,0,121,-12,0,50
2017,1,6,1,30,121.5,-12,0,50
2017,1,6,2,0,122,-13,0,50
2017,1,6,2,30,122.5,-13,0,50
2017,1,6,3,0,123,-13,0,50
2017,1,6,3,30,123.5,-13,0,50
2017,1,6,4,0,124,-14,0,50
2017,1,6,4,30,124.5,-14,0,50
2017,1,6,5,0,125,-15,0,50
2017,1,6,5,30,125.5,-15,0,50
2017,1,6,6,0,126,-15,0,50
2017,1,6,6,30,126.5,-15,0,50
2017,1,6,7,0,127,-16,0,50
2017,1,6,7,30,127.5,-16,0,50
2017,1,6,8,0,128,-16,0,180
2017,1,6,8,30,128.5,-15,28.71,180
2017,1,6,9,0,129,-15,103.95,180
2017,1,6,9,30,129.5,-14,188.1,180
2017,1,6,10,0,130,-14,269.28,180
2017,1,6,10,30,130.5,-13,342.54,180
2017,1,6,11,0,131,-13,404.91,180
2017,1,6,11,30,131.5,-12,454.41,180
2017,1,6,12,0,132,-12,490.05,180
2017,1,6,12,30,132.5,-11,510.84,180
2017,1,6,13,0,133,-11,400.95,180
2017,1,6,13,30,133.5,-11,205.92,180
2017,1,6,14,0,134,-11,317.79,180
2017,1,6,14,30,134.5,-11,282.15,180
2017,1,6,15,0,135,-11,246.51,180
2017,1,6,15,30,135.5,-11,202.95,180
2017,1,6,16,0,136,-12,235.62,180
2017,1,6,16,30,136.5,-12,152.46,180
2017,1,6,17,0,137,-12,70.29,180
2017,1,6,17,30,137.5,-12,0,180
2017,1,6,18,0,138,-13,0,50
2017,1,6,18,30,138.5,-13,0,50
2017,1,6,19,0,139,-13,0,50
2017,1,6,19,30,139.5,-13,0,50
2017,1,6,20,0,140,-13,0,50
2017,1,6,20,30,140.5,-13,0,50
2017,1,6,21,0,141,-13,0,50
2017,1,6,21,30,141.5,-13,0,50
2017,1,6,22,0,142,-14,0,50
2017,1,6,22,30,142.5,-14,0,50
2017,1,6,23,0,143,-14,0,50
2017,1,6,23,30,143.5,-14,0,50
2017,1,7,0,0,144,-15,0,50
2017,1,7,0,30,144.5,-15,0,50
2017,1,7,1,0,145,-15,0,50
2017,1,7,1,30,145.5,-15,0,50
2017,1,7,2,0,146,-16,0,50
2017,1,7,2,30,146.5,-16,0,50
2017,1,7,3,0,147,-17,0,50
2017,1,7,3,30,147.5,-17,0,50
2017,1,7,4,0,148,-17,0,50
2017,1,7,4,30,148.5,-17,0,50
2017,1,7,5,0,149,-18,0,50
2017,1,7,5,30,149.5,-18,0,50
2017,1,7,6,0,150,-18,0,50
2017,1,7,6,30,150.5,-18,0,50
2017,1,7,7,0,151,-18,0,50
2017,1,7,7,30,151.5,-18,0,50
2017,1,7,8,0,152,-18,0,180
2017,1,7,8,30,152.5,-17,28.71,180
2017,1,7,9,0,153,-16,102.96,180
2017,1,7,9,30,153.5,-15,185.13,180
2017,1,7,10,0,154,-14,265.32,180
2017,1,7,10,30,154.5,-12,337.59,180
2017,1,7,11,0,155,-11,398.97,180
2017,1,7,11,30,155.5,-10,448.47,180
2017,1,7,12,0,156,-10,484.11,180
2017,1,7,12,30,156.5,-9,405.9,180
2017,1,7,13,0,157,-9,379.17,180
2017,1,7,13,30,157.5,-8,497.97,180
2017,1,7,14,0,158,-8,471.24,180
2017,1,7,14,30,158.5,-8,430.65,180
2017,1,7,15,0,159,-8,376.2,180
2017,1,7,15,30,159.5,-8,309.87,180
2017,1,7,16,0,160,-8,234.63,180
2017,1,7,16,30,160.5,-8,152.46,180
2017,1,7,17,0,161,-8,71.28,180
2017,1,7,17,30,161.5,-8,0,180
2017,1,7,18,0,162,-9,0,50
2017,1,7,18,30,162.5,-9,0,50
2017,1,7,19,0,163,-9,0,50
2017,1,7,19,30,163.5,-9,0,50
2017,1,7,20,0,164,-10,0,50
2017,1,7,20,30,164.5,-10,0,50
2017,1,7,21,0,165,-11,0,50
2017,1,7,21,30,165.5,-11,0,50
2017,1,7,22,0,166,-12,0,50
2017,1,7,22,30,166.5,-12,0,50
2017,1,7,23,0,167,-13,0,50
2017,1,7,23,30,167.5,-13,0,50
2017,1,8,0,0,168,-14,0,50
2017,1,8,0,30,168.5,-14,0,50
2017,1,8,1,0,169,-15,0,50
2017,1,8,1,30,169.5,-15,0,50
2017,1,8,2,0,170,-15,0,50
2017,1,8,2,30,170.5,-15,0,50
2017,1,8,3,0,171,-16,0,50
2017,1,8,3,30,171.5,-16,0,50
2017,1,8,4,0,172,-16,0,50
2017,1,8,4,30,172.5,-16,0,50
2017,1,8,5,0,173,-17,0,50
2017,1,8,5,30,173.5,-17,0,50
2017,1,8,6,0,174,-17,0,50
2017,1,8,6,30,174.5,-17,0,50
2017,1,8,7,0,175,-18,0,50
2017,1,8,7,30,175.5,-17,0,50
2017,1,8,8,0,176,-17,0,180
2017,1,8,8,30,176.5,-16,29.7,180
2017,1,8,9,0,177,-16,106.92,180
2017,1,8,9,30,177.5,-14,191.07,180
2017,1,8,10,0,178,-13,272.25,180
2017,1,8,10,30,178.5,-12,345.51,180
2017,1,8,11,0,179,-11,408.87,180
2017,1,8,11,30,179.5,-10,458.37,180
2017,1,8,12,0,180,-9,494.01,180
2017,1,8,12,30,180.5,-8,513.81,180
2017,1,8,13,0,181,-8,517.77,180
2017,1,8,13,30,181.5,-8,417.78,180
2017,1,8,14,0,182,-8,412.83,180
2017,1,8,14,30,182.5,-7,375.21,180
2017,1,8,15,0,183,-7,327.69,180
2017,1,8,15,30,183.5,-7,270.27,180
2017,1,8,16,0,184,-8,203.94,180
2017,1,8,16,30,184.5,-8,133.65,180
2017,1,8,17,0,185,-9,63.36,180
2017,1,8,17,30,185.5,-9,0,180
2017,1,8,18,0,186,-9,0,50
2017,1,8,18,30,186.5,-9,0,50
2017,1,8,19,0,187,-9,0,50
2017,1,8,19,30,187.5,-9,0,50
2017,1,8,20,0,188,-9,0,50
2017,1,8,20,30,188.5,-9,0,50
2017,1,8,21,0,189,-9,0,50
2017,1,8,21,30,189.5,-9,0,50
2017,1,8,22,0,190,-9,0,50
2017,1,8,22,30,190.5,-9,0,50
2017,1,8,23,0,191,-9,0,50
2017,1,8,23,30,191.5,-8,0,50
2017,1,9,0,0,192,-8,0,50
2017,1,9,0,30,192.5,-8,0,50
2017,1,9,1,0,193,-8,0,50
2017,1,9,1,30,193.5,-8,0,50
2017,1,9,2,0,194,-8,0,50
2017,1,9,2,30,194.5,-8,0,50
2017,1,9,3,0,195,-8,0,50
2017,1,9,3,30,195.5,-8,0,50
2017,1,9,4,0,196,-8,0,50
2017,1,9,4,30,196.5,-8,0,50
2017,1,9,5,0,197,-8,0,50
2017,1,9,5,30,197.5,-8,0,50
2017,1,9,6,0,198,-8,0,50
2017,1,9,6,30,198.5,-8,0,50
2017,1,9,7,0,199,-9,0,50
2017,1,9,7,30,199.5,-8,0,50
2017,1,9,8,0,200,-8,0,180
2017,1,9,8,30,200.5,-7,11.88,180
2017,1,9,9,0,201,-7,42.57,180
2017,1,9,9,30,201.5,-5,77.22,180
2017,1,9,10,0,202,-4,110.88,180
2017,1,9,10,30,202.5,-3,142.56,180
2017,1,9,11,0,203,-3,241.56,180
2017,1,9,11,30,203.5,-3,293.04,180
2017,1,9,12,0,204,-3,265.32,180
2017,1,9,12,30,204.5,-2,260.37,180
2017,1,9,13,0,205,-2,168.3,180
2017,1,9,13,30,205.5,-2,165.33,180
2017,1,9,14,0,206,-2,257.4,180
2017,1,9,14,30,206.5,-1,231.66,180
2017,1,9,15,0,207,-1,201.96,180
2017,1,9,15,30,207.5,-1,165.33,180
2017,1,9,16,0,208,-1,124.74,180
2017,1,9,16,30,208.5,-1,81.18,180
2017,1,9,17,0,209,-2,38.61,180
2017,1,9,17,30,209.5,-2,0,180
2017,1,9,18,0,210,-2,0,50
2017,1,9,18,30,210.5,-2,0,50
2017,1,9,19,0,211,-2,0,50
2017,1,9,19,30,211.5,-2,0,50
2017,1,9,20,0,212,-2,0,50
2017,1,9,20,30,212.5,-1,0,50
2017,1,9,21,0,213,-1,0,50
2017,1,9,21,30,213.5,-1,0,50
2017,1,9,22,0,214,-1,0,50
2017,1,9,22,30,214.5,-1,0,50
2017,1,9,23,0,215,-1,0,50
2017,1,9,23,30,215.5,0,0,50
2017,1,10,0,0,216,0,0,50
2017,1,10,0,30,216.5,0,0,50
2017,1,10,1,0,217,0,0,50
2017,1,10,1,30,217.5,0,0,50
2017,1,10,2,0,218,1,0,50
2017,1,10,2,30,218.5,1,0,50
2017,1,10,3,0,219,1,0,50
2017,1,10,3,30,219.5,1,0,50
2017,1,10,4,0,220,1,0,50
2017,1,10,4,30,220.5,1,0,50
2017,1,10,5,0,221,2,0,50
2017,1,10,5,30,221.5,2,0,50
2017,1,10,6,0,222,2,0,50
2017,1,10,6,30,222.5,2,0,50
2017,1,10,7,0,223,3,0,50
2017,1,10,7,30,223.5,3,0,50
2017,1,10,8,0,224,3,0,180
2017,1,10,8,30,224.5,3,0.99,180
2017,1,10,9,0,225,3,4.95,180
2017,1,10,9,30,225.5,3,8.91,180
2017,1,10,10,0,226,4,12.87,180
2017,1,10,10,30,226.5,4,17.82,180
2017,1,10,11,0,227,5,22.77,180
2017,1,10,11,30,227.5,5,34.65,180
2017,1,10,12,0,228,6,7.92,180
2017,1,10,12,30,228.5,6,8.91,180
2017,1,10,13,0,229,7,67.32,180
2017,1,10,13,30,229.5,7,6.93,180
2017,1,10,14,0,230,8,23.76,180
2017,1,10,14,30,230.5,8,21.78,180
2017,1,10,15,0,231,9,17.82,180
2017,1,10,15,30,231.5,9,14.85,180
2017,1,10,16,0,232,9,10.89,180
2017,1,10,16,30,232.5,9,6.93,180
2017,1,10,17,0,233,9,2.97,180
2017,1,10,17,30,233.5,7,0,180
2017,1,10,18,0,234,6,0,50
2017,1,10,18,30,234.5,4,0,50
2017,1,10,19,0,235,3,0,50
2017,1,10,19,30,235.5,1,0,50
2017,1,10,20,0,236,0,0,50
2017,1,10,20,30,236.5,0,0,50
2017,1,10,21,0,237,-1,0,50
2017,1,10,21,30,237.5,-1,0,50
2017,1,10,22,0,238,-2,0,50
2017,1,10,22,30,238.5,-2,0,50
2017,1,10,23,0,239,-2,0,50
2017,1,10,23,30,239.5,-2,0,50
2017,1,11,0,0,240,-3,0,50
2017,1,11,0,30,240.5,-3,0,50
2017,1,11,1,0,241,-3,0,50
2017,1,11,1,30,241.5,-3,0,50
2017,1,11,2,0,242,-3,0,50
2017,1,11,2,30,242.5,-3,0,50
2017,1,11,3,0,243,-3,0,50
2017,1,11,3,30,243.5,-3,0,50
2017,1,11,4,0,244,-3,0,50
2017,1,11,4,30,244.5,-3,0,50
2017,1,11,5,0,245,-3,0,50
2017,1,11,5,30,245.5,-2,0,50
2017,1,11,6,0,246,-2,0,50
2017,1,11,6,30,246.5,-1,0,50
2017,1,11,7,0,247,-1,0,50
2017,1,11,7,30,247.5,-1,0,50
2017,1,11,8,0,248,-1,0,180
2017,1,11,8,30,248.5,0,3.96,180
2017,1,11,9,0,249,0,14.85,180
2017,1,11,9,30,249.5,1,26.73,180
2017,1,11,10,0,250,2,37.62,180
2017,1,11,10,30,250.5,3,47.52,180
2017,1,11,11,0,251,4,176.22,180
2017,1,11,11,30,251.5,4,96.03,180
2017,1,11,12,0,252,5,68.31,180
2017,1,11,12,30,252.5,5,54.45,180
2017,1,11,13,0,253,6,64.35,180
2017,1,11,13,30,253.5,6,217.8,180
2017,1,11,14,0,254,7,122.76,180
2017,1,11,14,30,254.5,7,46.53,180
2017,1,11,15,0,255,8,40.59,180
2017,1,11,15,30,255.5,8,32.67,180
2017,1,11,16,0,256,8,24.75,180
2017,1,11,16,30,256.5,8,15.84,180
2017,1,11,17,0,257,9,6.93,180
2017,1,11,17,30,257.5,9,0.99,180
2017,1,11,18,0,258,10,0,50
2017,1,11,18,30,258.5,11,0,50
2017,1,11,19,0,259,12,0,50
2017,1,11,19,30,259.5,12,0,50
2017,1,11,20,0,260,12,0,50
2017,1,11,20,30,260.5,12,0,50
2017,1,11,21,0,261,13,0,50
2017,1,11,21,30,261.5,12,0,50
2017,1,11,22,0,262,12,0,50
2017,1,11,22,30,262.5,12,0,50
2017,1,11,23,0,263,12,0,50
2017,1,11,23,30,263.5,11,0,50
2017,1,12,0,0,264,10,0,50
2017,1,12,0,30,264.5,9,0,50
2017,1,12,1,0,265,8,0,50
2017,1,12,1,30,265.5,6,0,50
2017,1,12,2,0,266,5,0,50
2017,1,12,2,30,266.5,4,0,50
2017,1,12,3,0,267,3,0,50
2017,1,12,3,30,267.5,2,0,50
2017,1,12,4,0,268,2,0,50
2017,1,12,4,30,268.5,1,0,50
2017,1,12,5,0,269,1,0,50
2017,1,12,5,30,269.5,1,0,50
2017,1,12,6,0,270,1,0,50
2017,1,12,6,30,270.5,1,0,50
2017,1,12,7,0,271,2,0,50
2017,1,12,7,30,271.5,2,0,50
2017,1,12,8,0,272,2,0,180
2017,1,12,8,30,272.5,1,0,180
2017,1,12,9,0,273,1,0.99,180
2017,1,12,9,30,273.5,1,1.98,180
2017,1,12,10,0,274,1,2.97,180
2017,1,12,10,30,274.5,1,3.96,180
2017,1,12,11,0,275,2,5.94,180
2017,1,12,11,30,275.5,1,5.94,180
2017,1,12,12,0,276,1,46.53,180
2017,1,12,12,30,276.5,1,48.51,180
2017,1,12,13,0,277,1,119.79,180
2017,1,12,13,30,277.5,1,117.81,180
2017,1,12,14,0,278,1,112.86,180
2017,1,12,14,30,278.5,0,103.95,180
2017,1,12,15,0,279,0,92.07,180
2017,1,12,15,30,279.5,0,76.23,180
2017,1,12,16,0,280,0,58.41,180
2017,1,12,16,30,280.5,-1,38.61,180
2017,1,12,17,0,281,-2,19.8,180
2017,1,12,17,30,281.5,-2,3.96,180
2017,1,12,18,0,282,-3,0,50
2017,1,12,18,30,282.5,-3,0,50
2017,1,12,19,0,283,-4,0,50
2017,1,12,19,30,283.5,-4,0,50
2017,1,12,20,0,284,-4,0,50
2017,1,12,20,30,284.5,-3,0,50
2017,1,12,21,0,285,-3,0,50
2017,1,12,21,30,285.5,-3,0,50
2017,1,12,22,0,286,-4,0,50
2017,1,12,22,30,286.5,-4,0,50
2017,1,12,23,0,287,-4,0,50
2017,1,12,23,30,287.5,-4,0,50
2017,1,13,0,0,288,-5,0,50
2017,1,13,0,30,288.5,-5,0,50
2017,1,13,1,0,289,-5,0,50
2017,1,13,1,30,289.5,-5,0,50
2017,1,13,2,0,290,-5,0,50
2017,1,13,2,30,290.5,-5,0,50
2017,1,13,3,0,291,-6,0,50
2017,1,13,3,30,291.5,-6,0,50
2017,1,13,4,0,292,-6,0,50
2017,1,13,4,30,292.5,-6,0,50
2017,1,13,5,0,293,-6,0,50
2017,1,13,5,30,293.5,-6,0,50
2017,1,13,6,0,294,-6,0,50
2017,1,13,6,30,294.5,-5,0,50
2017,1,13,7,0,295,-5,0,50
2017,1,13,7,30,295.5,-5,0,50
2017,1,13,8,0,296,-5,0,180
2017,1,13,8,30,296.5,-4,22.77,180
2017,1,13,9,0,297,-3,77.22,180
2017,1,13,9,30,297.5,-2,138.6,180
2017,1,13,10,0,298,-2,198,180
2017,1,13,10,30,298.5,-1,251.46,180
2017,1,13,11,0,299,-1,296.01,180
2017,1,13,11,30,299.5,0,331.65,180
2017,1,13,12,0,300,0,357.39,180
2017,1,13,12,30,300.5,0,347.49,180
2017,1,13,13,0,301,0,351.45,180
2017,1,13,13,30,301.5,0,345.51,180
2017,1,13,14,0,302,0,287.1,180
2017,1,13,14,30,302.5,0,279.18,180
2017,1,13,15,0,303,0,245.52,180
2017,1,13,15,30,303.5,0,204.93,180
2017,1,13,16,0,304,0,157.41,180
2017,1,13,16,30,304.5,0,105.93,180
2017,1,13,17,0,305,-1,54.45,180
2017,1,13,17,30,305.5,-1,10.89,180
2017,1,13,18,0,306,-2,0,50
2017,1,13,18,30,306.5,-2,0,50
2017,1,13,19,0,307,-2,0,50
2017,1,13,19,30,307.5,-2,0,50
2017,1,13,20,0,308,-2,0,50
2017,1,13,20,30,308.5,-2,0,50
2017,1,13,21,0,309,-2,0,50
2017,1,13,21,30,309.5,-2,0,50
2017,1,13,22,0,310,-2,0,50
2017,1,13,22,30,310.5,-2,0,50
2017,1,13,23,0,311,-2,0,50
2017,1,13,23,30,311.5,-2,0,50
2017,1,14,0,0,312,-2,0,50
2017,1,14,0,30,312.5,-2,0,50
2017,1,14,1,0,313,-2,0,50
2017,1,14,1,30,313.5,-1,0,50
2017,1,14,2,0,314,-1,0,50
2017,1,14,2,30,314.5,-1,0,50
2017,1,14,3,0,315,-1,0,50
2017,1,14,3,30,315.5,-1,0,50
2017,1,14,4,0,316,-1,0,50
2017,1,14,4,30,316.5,-1,0,50
2017,1,14,5,0,317,-1,0,50
2017,1,14,5,30,317.5,-1,0,50
2017,1,14,6,0,318,-1,0,50
2017,1,14,6,30,318.5,-1,0,50
2017,1,14,7,0,319,-1,0,50
2017,1,14,7,30,319.5,-1,0,50
2017,1,14,8,0,320,-1,0,180
2017,1,14,8,30,320.5,-1,3.96,180
2017,1,14,9,0,321,-1,15.84,180
2017,1,14,9,30,321.5,0,28.71,180
2017,1,14,10,0,322,0,42.57,180
2017,1,14,10,30,322.5,0,54.45,180
2017,1,14,11,0,323,0,66.33,180
2017,1,14,11,30,323.5,0,59.4,180
2017,1,14,12,0,324,0,83.16,180
2017,1,14,12,30,324.5,0,81.18,180
2017,1,14,13,0,325,0,106.92,180
2017,1,14,13,30,325.5,0,114.84,180
2017,1,14,14,0,326,0,99.99,180
