Year,Month,Day,Hour,Minute,Index,Tout,Qsg,Qint
2010,6,1,0,0,0,20,0,50
2010,6,1,0,30,0.5,20,0,50
2010,6,1,1,0,1,20,0,50
2010,6,1,1,30,1.5,19,0,50
2010,6,1,2,0,2,19,0,50
2010,6,1,2,30,2.5,19,0,50
2010,6,1,3,0,3,19,0,50
2010,6,1,3,30,3.5,18,0,50
2010,6,1,4,0,4,18,0,50
2010,6,1,4,30,4.5,18,0,50
2010,6,1,5,0,5,18,0,50
2010,6,1,5,30,5.5,18,0,50
2010,6,1,6,0,6,19,50.38504893,50
2010,6,1,6,30,6.5,20,54.92165378,50
2010,6,1,7,0,7,21,77.3528063,50
2010,6,1,7,30,7.5,21,102.1972259,50
2010,6,1,8,0,8,22,130.8840609,180
2010,6,1,8,30,8.5,22,175.2357319,180
2010,6,1,9,0,9,23,234.9287732,180
2010,6,1,9,30,9.5,24,246.5404293,180
2010,6,1,10,0,10,25,230.3998452,180
2010,6,1,10,30,10.5,25,365.1341169,180
2010,6,1,11,0,11,26,404.9134791,180
2010,6,1,11,30,11.5,26,460.3731315,180
2010,6,1,12,0,12,27,702.1567111,180
2010,6,1,12,30,12.5,27,708.9983248,180
2010,6,1,13,0,13,27,696.1013775,180
2010,6,1,13,30,13.5,27,688.955698,180
2010,6,1,14,0,14,28,620.702988,180
2010,6,1,14,30,14.5,28,591.860492,180
2010,6,1,15,0,15,28,470.8832913,180
2010,6,1,15,30,15.5,28,429.6959943,180
2010,6,1,16,0,16,28,263.71591,180
2010,6,1,16,30,16.5,27,226.0505061,180
2010,6,1,17,0,17,27,121.8269847,180
2010,6,1,17,30,17.5,26,106.5415969,180
2010,6,1,18,0,18,26,50.16,50
2010,6,1,18,30,18.5,25,44.5421727,50
2010,6,1,19,0,19,24,20.625,50
2010,6,1,19,30,19.5,23,8.745,50
2010,6,1,20,0,20,22,6.411886343,50
2010,6,1,20,30,20.5,22,0,50
2010,6,1,21,0,21,22,0,50
2010,6,1,21,30,21.5,21,0,50
2010,6,1,22,0,22,21,0,50
2010,6,1,22,30,22.5,21,0,50
2010,6,1,23,0,23,21,0,50
2010,6,1,23,30,23.5,21,0,50
2010,6,2,0,0,24,21,0,50
2010,6,2,0,30,24.5,21,0,50
2010,6,2,1,0,25,21,0,50
2010,6,2,1,30,25.5,21,0,50
2010,6,2,2,0,26,21,0,50
2010,6,2,2,30,26.5,20,0,50
2010,6,2,3,0,27,20,0,50
2010,6,2,3,30,27.5,20,0,50
2010,6,2,4,0,28,21,0,50
2010,6,2,4,30,28.5,21,0,50
2010,6,2,5,0,29,21,0,50
2010,6,2,5,30,29.5,21,0,50
2010,6,2,6,0,30,21,3.96,50
2010,6,2,6,30,30.5,21,11.75462383,50
2010,6,2,7,0,31,21,96.98198846,50
2010,6,2,7,30,31.5,21,80.97893579,50
2010,6,2,8,0,32,22,104.2441637,180
2010,6,2,8,30,32.5,22,146.2393543,180
2010,6,2,9,0,33,23,337.6445135,180
2010,6,2,9,30,33.5,23,335.9652332,180
2010,6,2,10,0,34,24,195.2773096,180
2010,6,2,10,30,34.5,24,413.3617121,180
2010,6,2,11,0,35,24,222.3533497,180
2010,6,2,11,30,35.5,24,554.3168075,180
2010,6,2,12,0,36,25,638.8323553,180
2010,6,2,12,30,36.5,25,612.9091685,180
2010,6,2,13,0,37,26,478.6367731,180
2010,6,2,13,30,37.5,26,429.054432,180
2010,6,2,14,0,38,26,394.6227294,180
2010,6,2,14,30,38.5,26,538.7916669,180
2010,6,2,15,0,39,26,410.7868289,180
2010,6,2,15,30,39.5,26,419.0345822,180
2010,6,2,16,0,40,26,233.4150278,180
2010,6,2,16,30,40.5,25,267.770047,180
2010,6,2,17,0,41,25,82.70486503,180
2010,6,2,17,30,41.5,24,155.9688026,180
2010,6,2,18,0,42,24,39.105,50
2010,6,2,18,30,42.5,23,78.3997001,50
2010,6,2,19,0,43,23,10.395,50
2010,6,2,19,30,43.5,22,24.80123308,50
2010,6,2,20,0,44,21,4.257807309,50
2010,6,2,20,30,44.5,20,0,50
2010,6,2,21,0,45,20,0,50
2010,6,2,21,30,45.5,20,0,50
2010,6,2,22,0,46,20,0,50
2010,6,2,22,30,46.5,19,0,50
2010,6,2,23,0,47,19,0,50
2010,6,2,23,30,47.5,19,0,50
2010,6,3,0,0,48,19,0,50
2010,6,3,0,30,48.5,18,0,50
2010,6,3,1,0,49,18,0,50
2010,6,3,1,30,49.5,18,0,50
2010,6,3,2,0,50,18,0,50
2010,6,3,2,30,50.5,18,0,50
2010,6,3,3,0,51,18,0,50
2010,6,3,3,30,51.5,18,0,50
2010,6,3,4,0,52,18,0,50
2010,6,3,4,30,52.5,17,0,50
2010,6,3,5,0,53,17,0,50
2010,6,3,5,30,53.5,17,0,50
2010,6,3,6,0,54,18,16.59898716,50
2010,6,3,6,30,54.5,18,52.91321624,50
2010,6,3,7,0,55,19,132.9866546,50
2010,6,3,7,30,55.5,19,99.78509089,50
2010,6,3,8,0,56,19,199.1437492,180
2010,6,3,8,30,56.5,20,183.9763884,180
2010,6,3,9,0,57,21,338.6503003,180
2010,6,3,9,30,57.5,21,338.6563181,180
2010,6,3,10,0,58,22,451.947279,180
2010,6,3,10,30,58.5,23,424.0524651,180
2010,6,3,11,0,59,24,499.7014322,180
2010,6,3,11,30,59.5,24,607.9484529,180
2010,6,3,12,0,60,25,610.065851,180
2010,6,3,12,30,60.5,25,611.0142417,180
2010,6,3,13,0,61,26,587.4881056,180
2010,6,3,13,30,61.5,26,589.3433523,180
2010,6,3,14,0,62,26,531.5133841,180
2010,6,3,14,30,62.5,26,524.8344534,180
2010,6,3,15,0,63,26,412.568673,180
2010,6,3,15,30,63.5,26,412.9347308,180
2010,6,3,16,0,64,26,234.6390826,180
2010,6,3,16,30,64.5,25,247.021267,180
2010,6,3,17,0,65,25,117.9614428,180
2010,6,3,17,30,65.5,24,107.3364535,180
2010,6,3,18,0,66,24,51.48,50
2010,6,3,18,30,66.5,23,42.57579646,50
2010,6,3,19,0,67,23,21.78,50
2010,6,3,19,30,67.5,22,9.735,50
2010,6,3,20,0,68,21,8.502215355,50
2010,6,3,20,30,68.5,20,0,50
2010,6,3,21,0,69,20,0,50
2010,6,3,21,30,69.5,19,0,50
2010,6,3,22,0,70,19,0,50
2010,6,3,22,30,70.5,18,0,50
2010,6,3,23,0,71,18,0,50
2010,6,3,23,30,71.5,18,0,50
2010,6,4,0,0,72,18,0,50
2010,6,4,0,30,72.5,17,0,50
2010,6,4,1,0,73,17,0,50
2010,6,4,1,30,73.5,17,0,50
2010,6,4,2,0,74,17,0,50
2010,6,4,2,30,74.5,16,0,50
2010,6,4,3,0,75,16,0,50
2010,6,4,3,30,75.5,16,0,50
2010,6,4,4,0,76,16,0,50
2010,6,4,4,30,76.5,16,0,50
2010,6,4,5,0,77,17,0,50
2010,6,4,5,30,77.5,18,1.155,50
2010,6,4,6,0,78,19,52.08236801,50
2010,6,4,6,30,78.5,19,42.09846127,50
2010,6,4,7,0,79,20,124.2169366,50
2010,6,4,7,30,79.5,21,73.42470043,50
2010,6,4,8,0,80,23,208.4567003,180
2010,6,4,8,30,80.5,24,157.0408051,180
2010,6,4,9,0,81,25,329.0707447,180
2010,6,4,9,30,81.5,25,329.0707447,180
2010,6,4,10,0,82,26,479.7962225,180
2010,6,4,10,30,82.5,26,507.379259,180
2010,6,4,11,0,83,27,618.9944559,180
2010,6,4,11,30,83.5,27,611.3374677,180
2010,6,4,12,0,84,28,613.8190067,180
2010,6,4,12,30,84.5,28,691.6401651,180
2010,6,4,13,0,85,28,678.6192431,180
2010,6,4,13,30,85.5,28,671.9254529,180
2010,6,4,14,0,86,29,258.5042714,180
2010,6,4,14,30,86.5,28,212.9157993,180
2010,6,4,15,0,87,28,418.0138087,180
2010,6,4,15,30,87.5,28,416.4032782,180
2010,6,4,16,0,88,28,157.9249495,180
2010,6,4,16,30,88.5,27,259.0662395,180
2010,6,4,17,0,89,27,106.8012829,180
2010,6,4,17,30,89.5,26,147.1065356,180
2010,6,4,18,0,90,26,75.32490463,50
2010,6,4,18,30,90.5,25,68.49314586,50
2010,6,4,19,0,91,25,10.23,50
2010,6,4,19,30,91.5,24,24.92963902,50
2010,6,4,20,0,92,24,5.467592106,50
2010,6,4,20,30,92.5,23,0,50
2010,6,4,21,0,93,23,0,50
2010,6,4,21,30,93.5,23,0,50
2010,6,4,22,0,94,23,0,50
2010,6,4,22,30,94.5,22,0,50
2010,6,4,23,0,95,22,0,50
2010,6,4,23,30,95.5,22,0,50
2010,6,5,0,0,96,22,0,50
2010,6,5,0,30,96.5,21,0,50
2010,6,5,1,0,97,21,0,50
2010,6,5,1,30,97.5,21,0,50
2010,6,5,2,0,98,21,0,50
2010,6,5,2,30,98.5,21,0,50
2010,6,5,3,0,99,21,0,50
2010,6,5,3,30,99.5,21,0,50
2010,6,5,4,0,100,22,0,50
2010,6,5,4,30,100.5,21,0,50
2010,6,5,5,0,101,21,0,50
2010,6,5,5,30,101.5,21,0.979395131,50
2010,6,5,6,0,102,22,10.7810708,50
2010,6,5,6,30,102.5,22,31.44239354,50
2010,6,5,7,0,103,22,52.34624655,50
2010,6,5,7,30,103.5,22,25.55121106,50
2010,6,5,8,0,104,22,34.56009587,180
2010,6,5,8,30,104.5,22,27.70172179,180
2010,6,5,9,0,105,22,175.9895575,180
2010,6,5,9,30,105.5,22,332.3935438,180
2010,6,5,10,0,106,23,108.4381789,180
2010,6,5,10,30,106.5,23,132.7421531,180
2010,6,5,11,0,107,24,218.4171876,180
2010,6,5,11,30,107.5,25,196.203046,180
2010,6,5,12,0,108,26,424.4876863,180
2010,6,5,12,30,108.5,26,405.1030474,180
2010,6,5,13,0,109,26,418.7407832,180
2010,6,5,13,30,109.5,26,425.9450959,180
2010,6,5,14,0,110,27,451.2530302,180
2010,6,5,14,30,110.5,27,388.5194048,180
2010,6,5,15,0,111,28,408.5802786,180
2010,6,5,15,30,111.5,28,411.7641713,180
2010,6,5,16,0,112,28,224.6304508,180
2010,6,5,16,30,112.5,28,223.7088899,180
2010,6,5,17,0,113,28,101.5145005,180
2010,6,5,17,30,113.5,27,145.5851494,180
2010,6,5,18,0,114,27,39.27,50
2010,6,5,18,30,114.5,26,66.40737336,50
2010,6,5,19,0,115,26,17.655,50
2010,6,5,19,30,115.5,25,18.95872636,50
2010,6,5,20,0,116,25,7.716819138,50
2010,6,5,20,30,116.5,25,0,50
2010,6,5,21,0,117,25,0,50
2010,6,5,21,30,117.5,24,0,50
2010,6,5,22,0,118,24,0,50
2010,6,5,22,30,118.5,23,0,50
2010,6,5,23,0,119,23,0,50
2010,6,5,23,30,119.5,23,0,50
2010,6,6,0,0,120,23,0,50
2010,6,6,0,30,120.5,22,0,50
2010,6,6,1,0,121,22,0,50
2010,6,6,1,30,121.5,21,0,50
2010,6,6,2,0,122,20,0,50
2010,6,6,2,30,122.5,18,0,50
2010,6,6,3,0,123,16,0,50
2010,6,6,3,30,123.5,15,0,50
2010,6,6,4,0,124,14,0,50
2010,6,6,4,30,124.5,14,0,50
2010,6,6,5,0,125,14,0,50
2010,6,6,5,30,125.5,14,1.65,50
2010,6,6,6,0,126,14,58.73860053,50
2010,6,6,6,30,126.5,14,31.67264076,50
2010,6,6,7,0,127,15,109.6697343,50
2010,6,6,7,30,127.5,16,134.1006299,50
2010,6,6,8,0,128,17,218.0400248,180
2010,6,6,8,30,128.5,18,127.8416731,180
2010,6,6,9,0,129,19,328.3554329,180
2010,6,6,9,30,129.5,20,318.9531199,180
2010,6,6,10,0,130,21,498.3191471,180
2010,6,6,10,30,130.5,21,512.6413676,180
2010,6,6,11,0,131,22,630.751247,180
2010,6,6,11,30,131.5,22,647.3620437,180
2010,6,6,12,0,132,23,702.1632527,180
2010,6,6,12,30,132.5,23,707.478469,180
2010,6,6,13,0,133,24,699.9677281,180
2010,6,6,13,30,133.5,24,688.7854983,180
2010,6,6,14,0,134,24,620.0171285,180
2010,6,6,14,30,134.5,24,589.8801833,180
2010,6,6,15,0,135,24,468.2459338,180
2010,6,6,15,30,135.5,23,304.9357836,180
2010,6,6,16,0,136,23,259.8157756,180
2010,6,6,16,30,136.5,23,212.9077708,180
2010,6,6,17,0,137,23,124.0411679,180
2010,6,6,17,30,137.5,22,160.9598786,180
2010,6,6,18,0,138,22,56.1,50
2010,6,6,18,30,138.5,21,65.93090315,50
2010,6,6,19,0,139,20,25.575,50
2010,6,6,19,30,139.5,19,12.21,50
2010,6,6,20,0,140,18,14.52106298,50
2010,6,6,20,30,140.5,17,0,50
2010,6,6,21,0,141,17,0,50
2010,6,6,21,30,141.5,16,0,50
2010,6,6,22,0,142,16,0,50
2010,6,6,22,30,142.5,15,0,50
2010,6,6,23,0,143,15,0,50
2010,6,6,23,30,143.5,15,0,50
2010,6,7,0,0,144,15,0,50
2010,6,7,0,30,144.5,14,0,50
2010,6,7,1,0,145,14,0,50
2010,6,7,1,30,145.5,13,0,50
2010,6,7,2,0,146,13,0,50
2010,6,7,2,30,146.5,13,0,50
2010,6,7,3,0,147,13,0,50
2010,6,7,3,30,147.5,12,0,50
2010,6,7,4,0,148,12,0,50
2010,6,7,4,30,148.5,12,0,50
2010,6,7,5,0,149,12,0,50
2010,6,7,5,30,149.5,12,1.65,50
2010,6,7,6,0,150,13,58.8328543,50
2010,6,7,6,30,150.5,14,23.925,50
2010,6,7,7,0,151,15,121.2353228,50
2010,6,7,7,30,151.5,16,64.52748117,50
2010,6,7,8,0,152,18,179.2570208,180
2010,6,7,8,30,152.5,18,129.0617196,180
2010,6,7,9,0,153,19,334.7673561,180
2010,6,7,9,30,153.5,20,323.2429694,180
2010,6,7,10,0,154,21,496.5199412,180
2010,6,7,10,30,154.5,21,510.5121335,180
2010,6,7,11,0,155,22,629.7878851,180
2010,6,7,11,30,155.5,22,645.8366641,180
2010,6,7,12,0,156,22,700.7240723,180
2010,6,7,12,30,156.5,22,705.2126177,180
2010,6,7,13,0,157,23,696.304772,180
2010,6,7,13,30,157.5,23,566.2402639,180
2010,6,7,14,0,158,23,617.0847907,180
2010,6,7,14,30,158.5,23,403.622726,180
2010,6,7,15,0,159,23,411.7830693,180
2010,6,7,15,30,159.5,22,424.7463676,180
2010,6,7,16,0,160,22,255.1949236,180
2010,6,7,16,30,160.5,22,238.020178,180
2010,6,7,17,0,161,22,122.3348474,180
2010,6,7,17,30,161.5,21,98.82882379,180
2010,6,7,18,0,162,21,55.77,50
2010,6,7,18,30,162.5,20,39.6,50
2010,6,7,19,0,163,20,23.265,50
2010,6,7,19,30,163.5,18,11.22,50
2010,6,7,20,0,164,17,14.41466035,50
2010,6,7,20,30,164.5,16,0,50
2010,6,7,21,0,165,16,0,50
2010,6,7,21,30,165.5,15,0,50
2010,6,7,22,0,166,15,0,50
2010,6,7,22,30,166.5,15,0,50
2010,6,7,23,0,167,15,0,50
2010,6,7,23,30,167.5,14,0,50
2010,6,8,0,0,168,14,0,50
2010,6,8,0,30,168.5,14,0,50
2010,6,8,1,0,169,14,0,50
2010,6,8,1,30,169.5,14,0,50
2010,6,8,2,0,170,15,0,50
2010,6,8,2,30,170.5,15,0,50
2010,6,8,3,0,171,15,0,50
2010,6,8,3,30,171.5,15,0,50
2010,6,8,4,0,172,15,0,50
2010,6,8,4,30,172.5,15,0,50
2010,6,8,5,0,173,15,0,50
2010,6,8,5,30,173.5,15,0,50
2010,6,8,6,0,174,16,2.97,50
2010,6,8,6,30,174.5,16,11.79917703,50
2010,6,8,7,0,175,17,46.83862629,50
2010,6,8,7,30,175.5,17,108.630178,50
2010,6,8,8,0,176,18,112.8959132,180
2010,6,8,8,30,176.5,19,209.076252,180
2010,6,8,9,0,177,20,227.5621624,180
2010,6,8,9,30,177.5,20,212.084763,180
2010,6,8,10,0,178,21,222.856794,180
2010,6,8,10,30,178.5,21,410.6029105,180
2010,6,8,11,0,179,21,316.5213332,180
2010,6,8,11,30,179.5,21,409.0127966,180
2010,6,8,12,0,180,22,385.4261546,180
2010,6,8,12,30,180.5,22,353.4513184,180
2010,6,8,13,0,181,22,220.7195077,180
2010,6,8,13,30,181.5,22,174.2426775,180
2010,6,8,14,0,182,22,217.9957023,180
2010,6,8,14,30,182.5,22,236.1266694,180
2010,6,8,15,0,183,23,201.7815997,180
2010,6,8,15,30,183.5,23,254.7855393,180
2010,6,8,16,0,184,23,149.1645627,180
2010,6,8,16,30,184.5,22,272.1704298,180
2010,6,8,17,0,185,22,46.06393941,180
2010,6,8,17,30,185.5,22,115.0359204,180
2010,6,8,18,0,186,22,70.3804543,50
2010,6,8,18,30,186.5,22,40.58581672,50
2010,6,8,19,0,187,22,10.39573227,50
2010,6,8,19,30,187.5,22,22.94142387,50
2010,6,8,20,0,188,22,3.26496276,50
2010,6,8,20,30,188.5,22,0,50
2010,6,8,21,0,189,22,0,50
2010,6,8,21,30,189.5,21,0,50
2010,6,8,22,0,190,21,0,50
2010,6,8,22,30,190.5,21,0,50
2010,6,8,23,0,191,21,0,50
2010,6,8,23,30,191.5,21,0,50
2010,6,9,0,0,192,21,0,50
2010,6,9,0,30,192.5,21,0,50
2010,6,9,1,0,193,21,0,50
2010,6,9,1,30,193.5,21,0,50
2010,6,9,2,0,194,21,0,50
2010,6,9,2,30,194.5,21,0,50
2010,6,9,3,0,195,21,0,50
2010,6,9,3,30,195.5,21,0,50
2010,6,9,4,0,196,22,0,50
2010,6,9,4,30,196.5,22,0,50
2010,6,9,5,0,197,22,0,50
2010,6,9,5,30,197.5,22,1.947282741,50
2010,6,9,6,0,198,22,27.81109353,50
2010,6,9,6,30,198.5,22,25.96641507,50
2010,6,9,7,0,199,22,40.01306262,50
2010,6,9,7,30,199.5,22,92.53681296,50
2010,6,9,8,0,200,22,215.5585607,180
2010,6,9,8,30,200.5,22,126.3436463,180
2010,6,9,9,0,201,23,326.630309,180
2010,6,9,9,30,201.5,24,321.7110405,180
2010,6,9,10,0,202,25,457.5380989,180
2010,6,9,10,30,202.5,25,451.3400152,180
2010,6,9,11,0,203,26,581.3138234,180
2010,6,9,11,30,203.5,26,577.4838551,180
2010,6,9,12,0,204,26,641.7759052,180
2010,6,9,12,30,204.5,26,610.2371752,180
2010,6,9,13,0,205,27,626.3710556,180
2010,6,9,13,30,205.5,27,609.8502982,180
2010,6,9,14,0,206,27,550.7685772,180
2010,6,9,14,30,206.5,27,555.0580787,180
2010,6,9,15,0,207,27,414.9525253,180
2010,6,9,15,30,207.5,27,407.895768,180
2010,6,9,16,0,208,27,209.0544394,180
2010,6,9,16,30,208.5,26,222.9275164,180
2010,6,9,17,0,209,26,92.03030616,180
2010,6,9,17,30,209.5,25,125.875575,180
2010,6,9,18,0,210,25,56.43,50
2010,6,9,18,30,210.5,23,42.82153106,50
2010,6,9,19,0,211,22,26.07,50
2010,6,9,19,30,211.5,21,12.54,50
2010,6,9,20,0,212,20,17.91432669,50
2010,6,9,20,30,212.5,19,0,50
2010,6,9,21,0,213,19,0,50
2010,6,9,21,30,213.5,19,0,50
2010,6,9,22,0,214,19,0,50
2010,6,9,22,30,214.5,18,0,50
2010,6,9,23,0,215,18,0,50
2010,6,9,23,30,215.5,17,0,50
2010,6,10,0,0,216,17,0,50
2010,6,10,0,30,216.5,16,0,50
2010,6,10,1,0,217,16,0,50
2010,6,10,1,30,217.5,15,0,50
2010,6,10,2,0,218,15,0,50
2010,6,10,2,30,218.5,15,0,50
2010,6,10,3,0,219,15,0,50
2010,6,10,3,30,219.5,14,0,50
2010,6,10,4,0,220,14,0,50
2010,6,10,4,30,220.5,14,0,50
2010,6,10,5,0,221,14,0,50
2010,6,10,5,30,221.5,15,1.815,50
2010,6,10,6,0,222,16,59.42448532,50
2010,6,10,6,30,222.5,17,24.09,50
2010,6,10,7,0,223,18,119.1466117,50
2010,6,10,7,30,223.5,19,63.13148096,50
2010,6,10,8,0,224,21,176.0347368,180
2010,6,10,8,30,224.5,22,126.5575823,180
2010,6,10,9,0,225,23,316.7903305,180
2010,6,10,9,30,225.5,24,318.6994407,180
2010,6,10,10,0,226,25,473.6589832,180
2010,6,10,10,30,226.5,25,495.929036,180
2010,6,10,11,0,227,26,613.325582,180
2010,6,10,11,30,227.5,26,627.7705339,180
2010,6,10,12,0,228,26,680.9909964,180
2010,6,10,12,30,228.5,26,686.5711523,180
2010,6,10,13,0,229,27,668.6722216,180
2010,6,10,13,30,229.5,27,635.5653949,180
2010,6,10,14,0,230,27,556.6515966,180
2010,6,10,14,30,230.5,27,533.8239326,180
2010,6,10,15,0,231,27,414.4351884,180
2010,6,10,15,30,231.5,27,408.4058826,180
2010,6,10,16,0,232,27,214.6965283,180
2010,6,10,16,30,232.5,27,241.6096108,180
2010,6,10,17,0,233,27,85.75353617,180
2010,6,10,17,30,233.5,26,162.4918118,180
2010,6,10,18,0,234,26,45.87,50
2010,6,10,18,30,234.5,25,49.70551221,50
2010,6,10,19,0,235,24,16.83,50
2010,6,10,19,30,235.5,22,26.25411407,50
2010,6,10,20,0,236,21,9.669776183,50
2010,6,10,20,30,236.5,20,0,50
2010,6,10,21,0,237,20,0,50
2010,6,10,21,30,237.5,20,0,50
2010,6,10,22,0,238,20,0,50
2010,6,10,22,30,238.5,20,0,50
2010,6,10,23,0,239,20,0,50
2010,6,10,23,30,239.5,20,0,50
2010,6,11,0,0,240,20,0,50
2010,6,11,0,30,240.5,20,0,50
2010,6,11,1,0,241,20,0,50
2010,6,11,1,30,241.5,20,0,50
2010,6,11,2,0,242,20,0,50
2010,6,11,2,30,242.5,20,0,50
2010,6,11,3,0,243,20,0,50
2010,6,11,3,30,243.5,20,0,50
2010,6,11,4,0,244,20,0,50
2010,6,11,4,30,244.5,20,0,50
2010,6,11,5,0,245,20,0,50
2010,6,11,5,30,245.5,20,3.620339159,50
2010,6,11,6,0,246,21,48.81063431,50
2010,6,11,6,30,246.5,22,27.67427002,50
2010,6,11,7,0,247,23,125.8602076,50
2010,6,11,7,30,247.5,23,80.46732339,50
2010,6,11,8,0,248,24,189.8418932,180
2010,6,11,8,30,248.5,25,179.7358575,180
2010,6,11,9,0,249,26,321.0332224,180
2010,6,11,9,30,249.5,26,313.5147722,180
2010,6,11,10,0,250,27,463.8244173,180
2010,6,11,10,30,250.5,27,473.576599,180
2010,6,11,11,0,251,28,564.636933,180
2010,6,11,11,30,251.5,28,531.2317127,180
2010,6,11,12,0,252,28,564.0485578,180
2010,6,11,12,30,252.5,28,592.8096204,180
2010,6,11,13,0,253,29,608.9802695,180
2010,6,11,13,30,253.5,29,608.9802695,180
2010,6,11,14,0,254,29,523.1402796,180
2010,6,11,14,30,254.5,28,539.6964859,180
2010,6,11,15,0,255,28,391.4766272,180
2010,6,11,15,30,255.5,28,371.0977648,180
2010,6,11,16,0,256,28,210.6941256,180
2010,6,11,16,30,256.5,27,265.4359919,180
2010,6,11,17,0,257,27,171.7179501,180
2010,6,11,17,30,257.5,27,167.1939288,180
2010,6,11,18,0,258,27,83.67933684,50
2010,6,11,18,30,258.5,26,19.57316467,50
2010,6,11,19,0,259,25,15.015,50
2010,6,11,19,30,259.5,24,35.8673926,50
2010,6,11,20,0,260,24,9.960458717,50
2010,6,11,20,30,260.5,24,0,50
2010,6,11,21,0,261,24,0,50
2010,6,11,21,30,261.5,23,0,50
2010,6,11,22,0,262,23,0,50
2010,6,11,22,30,262.5,23,0,50
2010,6,11,23,0,263,23,0,50
2010,6,11,23,30,263.5,22,0,50
2010,6,12,0,0,264,22,0,50
2010,6,12,0,30,264.5,22,0,50
2010,6,12,1,0,265,22,0,50
2010,6,12,1,30,265.5,21,0,50
2010,6,12,2,0,266,21,0,50
2010,6,12,2,30,266.5,21,0,50
2010,6,12,3,0,267,21,0,50
2010,6,12,3,30,267.5,21,0,50
2010,6,12,4,0,268,21,0,50
2010,6,12,4,30,268.5,21,0,50
2010,6,12,5,0,269,21,0,50
2010,6,12,5,30,269.5,21,2.917163612,50
2010,6,12,6,0,270,22,25.96910532,50
2010,6,12,6,30,270.5,22,55.9382262,50
2010,6,12,7,0,271,23,53.2545263,50
2010,6,12,7,30,271.5,23,92.45495145,50
2010,6,12,8,0,272,24,160.124272,180
2010,6,12,8,30,272.5,24,207.7027471,180
2010,6,12,9,0,273,25,239.3105285,180
2010,6,12,9,30,273.5,25,262.3857854,180
2010,6,12,10,0,274,26,249.5397437,180
2010,6,12,10,30,274.5,26,350.1432492,180
2010,6,12,11,0,275,27,518.9108012,180
2010,6,12,11,30,275.5,27,513.7582354,180
2010,6,12,12,0,276,28,587.9103331,180
2010,6,12,12,30,276.5,28,600.6067556,180
2010,6,12,13,0,277,28,585.1517487,180
2010,6,12,13,30,277.5,28,422.9172898,180
2010,6,12,14,0,278,29,435.9447262,180
2010,6,12,14,30,278.5,29,552.8626139,180
2010,6,12,15,0,279,29,411.3516779,180
2010,6,12,15,30,279.5,28,405.4664649,180
2010,6,12,16,0,280,28,213.317233,180
2010,6,12,16,30,280.5,28,130.2109755,180
2010,6,12,17,0,281,28,121.715281,180
2010,6,12,17,30,281.5,27,7.92,180
2010,6,12,18,0,282,27,15.6873043,50
2010,6,12,18,30,282.5,26,56.11304238,50
2010,6,12,19,0,283,26,11.22,50
2010,6,12,19,30,283.5,25,28.52963886,50
2010,6,12,20,0,284,24,7.794541684,50
2010,6,12,20,30,284.5,24,0,50
2010,6,12,21,0,285,24,0,50
2010,6,12,21,30,285.5,23,0,50
2010,6,12,22,0,286,23,0,50
2010,6,12,22,30,286.5,23,0,50
2010,6,12,23,0,287,23,0,50
2010,6,12,23,30,287.5,22,0,50
2010,6,13,0,0,288,22,0,50
2010,6,13,0,30,288.5,22,0,50
2010,6,13,1,0,289,22,0,50
2010,6,13,1,30,289.5,22,0,50
2010,6,13,2,0,290,22,0,50
2010,6,13,2,30,290.5,21,0,50
2010,6,13,3,0,291,21,0,50
2010,6,13,3,30,291.5,21,0,50
2010,6,13,4,0,292,21,0,50
2010,6,13,4,30,292.5,21,0,50
2010,6,13,5,0,293,21,0,50
2010,6,13,5,30,293.5,21,1.65,50
2010,6,13,6,0,294,22,54.37572401,50
2010,6,13,6,30,294.5,22,21.945,50
2010,6,13,7,0,295,22,74.5890115,50
2010,6,13,7,30,295.5,22,73.53234905,50
2010,6,13,8,0,296,23,206.6011867,180
2010,6,13,8,30,296.5,23,139.7922534,180
2010,6,13,9,0,297,24,315.579385,180
2010,6,13,9,30,297.5,24,302.8369373,180
2010,6,13,10,0,298,25,467.1326785,180
2010,6,13,10,30,298.5,25,477.1368476,180
2010,6,13,11,0,299,26,585.1548689,180
2010,6,13,11,30,299.5,26,598.4305197,180
2010,6,13,12,0,300,27,649.9261438,180
2010,6,13,12,30,300.5,27,655.4461854,180
2010,6,13,13,0,301,28,644.7752828,180
2010,6,13,13,30,301.5,28,639.807036,180
2010,6,13,14,0,302,28,564.6763201,180
2010,6,13,14,30,302.5,28,469.1269273,180
2010,6,13,15,0,303,28,171.1626919,180
2010,6,13,15,30,303.5,28,383.1166539,180
2010,6,13,16,0,304,28,259.648531,180
2010,6,13,16,30,304.5,27,265.2642952,180
2010,6,13,17,0,305,27,73.46075323,180
2010,6,13,17,30,305.5,26,118.3601843,180
2010,6,13,18,0,306,26,15.6982781,50
2010,6,13,18,30,306.5,25,46.11222076,50
2010,6,13,19,0,307,25,9.681946518,50
2010,6,13,19,30,307.5,24,3.945883197,50
2010,6,13,20,0,308,24,0,50
2010,6,13,20,30,308.5,23,0,50
2010,6,13,21,0,309,23,0,50
2010,6,13,21,30,309.5,23,0,50
2010,6,13,22,0,310,23,0,50
2010,6,13,22,30,310.5,23,0,50
2010,6,13,23,0,311,23,0,50
2010,6,13,23,30,311.5,23,0,50
2010,6,14,0,0,312,23,0,50
2010,6,14,0,30,312.5,23,0,50
